year,site,block,plot,subplot,treatment,species,value,dataset_id,treatment_type,design,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment
2007,Valley,8,A,exclosure,hardwood_management_exclosure,Lasius alienus,,ellison_2018,manipulated community,AI,T2,1,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,control,hardwood_management_control,Aphaenogaster picea,,ellison_2018,manipulated community,AC,T2,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,control,hardwood_management_control,Myrmica punctiventris,,ellison_2018,manipulated community,AC,T2,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,control,hardwood_management_control,Formica subsericea,,ellison_2018,manipulated community,AC,T2,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,disturbance,hardwood_management_disturbance,Formica neorufibarbis,,ellison_2018,manipulated community,AI,T2,1,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,disturbance,hardwood_management_disturbance,Aphaenogaster picea,,ellison_2018,manipulated community,AI,T2,1,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,disturbance,hardwood_management_disturbance,Myrmica punctiventris,,ellison_2018,manipulated community,AI,T2,1,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2007,Valley,8,B,exclosure,hardwood_management_exclosure,Aphaenogaster picea,,ellison_2018,manipulated community,AI,T2,1,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,control,log_control,Aphaenogaster picea,7,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,control,log_control,Camponotus pennsylvanicus,7,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,control,log_control,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,control,log_control,Lasius alienus,2,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,disturbance,log_disturbance,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,disturbance,log_disturbance,Aphaenogaster picea,12,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,disturbance,log_disturbance,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,A,exclosure,log_exclosure,Aphaenogaster picea,4,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,control,log_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,control,log_control,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AC,T3,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,disturbance,log_disturbance,Camponotus pennsylvanicus,3,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,disturbance,log_disturbance,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,exclosure,log_exclosure,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,exclosure,log_exclosure,Camponotus pennsylvanicus,1,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2008,Ridge,4,B,exclosure,log_exclosure,Camponotus novaeboracensis,1,ellison_2018,manipulated community,AI,T3,2,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
