"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Carex caryophyllea","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Carex flacca","count",29,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Carex panicea","count",30,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Carex pulicaris","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Cirsium palustre","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Danthonia decumbens","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Deschampsia cespitosa","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Festuca ovina","count",124,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Galium saxatile","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Galium sterneri","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Helianthemum nummularium","count",11,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Helictotrichon pratense","count",10,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Hypericum pulchrum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Koeleria macrantha","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Lotus corniculatus","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Luzula campestris","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Nardus stricta","count",8,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Potentilla erecta","count",11,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Scabiosa columbaria","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Thymus polytrichus","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B1",NA,NA,"wet","manipulated climate","AI","T1",NA,"Viola riviniana","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Agrostis","count",83,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Anthoxanthum odoratum","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Briza media","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Campanula rotundifolia","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Carex caryophyllea","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Carex flacca","count",32,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Carex panicea","count",45,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Festuca ovina","count",68,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Galium saxatile","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Koeleria macrantha","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1994,NA,NA,"B","B3",NA,NA,"warm dry","manipulated climate","AI","T1",NA,"Plantago lanceolata","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
