lakeid,lakename,year4,daynum,sampledate,old_taxon_code,taxon_code,division,taxon_name,concentration,class,gal_dimension,mean_individ_vol,mean_individ_biovol,total_vol,total_biovol
"W","West Long Lake",1992,168,1992-06-16,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",1.457,"Y",81.400,1938.000,161.000,0.003,0.000
"W","West Long Lake",1992,161,1992-06-09,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",3.278,"Y",33.000,538.200,538.200,0.002,0.002
"W","West Long Lake",1992,161,1992-06-09,"OCH",1570,"Chrysophyte","Ochromonas sp.",117.195,"C",3.300,18.817,18.817,0.002,0.002
"W","West Long Lake",1992,161,1992-06-09,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",1184.976,"Y",4.400,65.400,65.400,0.077,0.077
"W","West Long Lake",1992,161,1992-06-09,"K1",1561,"Chrysophyte","Kephyrion sp. 1",13.022,"Y",9.000,381.267,381.267,0.005,0.005
"W","West Long Lake",1992,168,1992-06-16,"OCH",1570,"Chrysophyte","Ochromonas sp.",243.072,"C",3.300,18.817,18.817,0.005,0.005
"W","West Long Lake",1992,168,1992-06-16,"K1",1561,"Chrysophyte","Kephyrion sp. 1",69.449,"Y",6.600,150.360,150.360,0.010,0.010
"W","West Long Lake",1992,154,1992-06-02,"DI",1400,"Chrysophyte","Diceras sp.",2.185,"Y",55.000,153.000,153.000,0.000,0.000
"W","West Long Lake",1992,154,1992-06-02,"CHCL",1450,"Chrysophyte","Chloroocloster sp.",2.185,"Y",17.600,198.000,198.000,0.000,0.000
"W","West Long Lake",1992,154,1992-06-02,"OCH",1570,"Chrysophyte","Ochromonas sp.",364.608,"C",4.400,44.602,44.602,0.016,0.016
"W","West Long Lake",1992,154,1992-06-02,"OCH",1570,"Chrysophyte","Ochromonas sp.",156.261,"Y",5.500,87.114,87.114,0.014,0.014
"W","West Long Lake",1992,154,1992-06-02,"CHRY",1460,"Chrysophyte","Chrysochromulina sp.",52.087,"Y",6.600,641.000,65.400,0.033,0.003
"W","West Long Lake",1992,154,1992-06-02,"K6",1566,"Chrysophyte","Kephyrion sp. 6",104.174,"Y",8.800,356.410,356.410,0.037,0.037
"W","West Long Lake",1992,161,1992-06-09,"DD2",1128,"Chrysophyte","Dinobryon divergens",24.039,"Y",253.000,51320.000,8240.000,1.234,0.198
"W","West Long Lake",1992,161,1992-06-09,"DD1",1127,"Chrysophyte","Dinobryon cyst",3.278,"Y",38.000,1283.000,206.000,0.004,0.001
"W","West Long Lake",1992,161,1992-06-09,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",4.371,"C",88.000,431.750,431.750,0.002,0.002
"W","West Long Lake",1992,161,1992-06-09,"DI",1400,"Chrysophyte","Diceras sp.",8.742,"Y",58.700,153.000,153.000,0.001,0.001
"W","West Long Lake",1992,161,1992-06-09,"STO",1611,"Chrysophyte","Stichogloea olivacea",1.093,"Y",22.000,240.700,240.700,0.000,0.000
"W","West Long Lake",1992,161,1992-06-09,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",3.278,"Y",121.000,4457.400,370.300,0.015,0.001
"W","West Long Lake",1992,154,1992-06-02,"PIN",1240,"Diatom","Pinnularia sp.",2.185,"T",61.600,323.614,323.614,0.001,0.001
"W","West Long Lake",1992,161,1992-06-09,"DC2",1125,"Chrysophyte","Dinobryon cylindricum",2.185,"Y",266.200,14113.000,2266.000,0.031,0.005
"W","West Long Lake",1992,161,1992-06-09,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",1.093,"Y",44.000,690.000,690.000,0.001,0.001
"W","West Long Lake",1992,147,1992-05-26,"OCH",1570,"Chrysophyte","Ochromonas sp.",885.476,"C",3.300,18.817,18.817,0.017,0.017
"W","West Long Lake",1992,147,1992-05-26,"K1",1561,"Chrysophyte","Kephyrion sp. 1",52.087,"Y",6.600,150.360,150.360,0.008,0.008
"W","West Long Lake",1992,154,1992-06-02,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",4.371,"Y",33.000,3883.275,3883.275,0.017,0.017
"W","West Long Lake",1992,154,1992-06-02,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",2.185,"Y",66.000,358.800,358.800,0.001,0.001
"W","West Long Lake",1992,147,1992-05-26,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",4.371,"C",99.000,485.719,485.719,0.002,0.002
"W","West Long Lake",1992,147,1992-05-26,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",236.021,"Y",12.500,230.000,230.000,0.054,0.054
"W","West Long Lake",1992,147,1992-05-26,"TABF",1331,"Diatom","Tabellaria fenestrata",2.185,"T",33.000,3465.000,3465.000,0.008,0.008
"W","West Long Lake",1992,147,1992-05-26,"DI",1400,"Chrysophyte","Diceras sp.",2.185,"Y",55.000,153.000,153.000,0.000,0.000
"W","West Long Lake",1992,147,1992-05-26,"PK3",1417,"Chrysophyte","Dinobryon sp. 3",2.185,"Y",22.500,641.000,89.600,0.001,0.000
"W","West Long Lake",1992,147,1992-05-26,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",2.185,"Y",231.000,5814.000,483.000,0.013,0.001
"W","West Long Lake",1992,154,1992-06-02,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",4.371,"Y",23.100,460.000,460.000,0.002,0.002
"W","West Long Lake",1992,154,1992-06-02,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",4.371,"Y",4.400,179.400,179.400,0.001,0.001
"W","West Long Lake",1992,154,1992-06-02,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",37.151,"Y",12.500,230.000,230.000,0.009,0.009
"W","West Long Lake",1992,154,1992-06-02,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",2.185,"Y",66.000,3876.000,322.000,0.008,0.001
"W","West Long Lake",1992,140,1992-05-19,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",2.185,"C",88.000,431.750,431.750,0.001,0.001
"W","West Long Lake",1992,140,1992-05-19,"MCA",1185,"Chrysophyte","Mallomonaas caudata",8.742,"Y",55.000,11506.000,11506.000,0.101,0.101
"W","West Long Lake",1992,140,1992-05-19,"DI",1400,"Chrysophyte","Diceras sp.",2.185,"Y",88.000,153.000,153.000,0.000,0.000
"W","West Long Lake",1992,140,1992-05-19,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",2.185,"Y",147.400,5814.000,483.000,0.013,0.001
"W","West Long Lake",1992,140,1992-05-19,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",43.708,"Y",4.400,179.400,179.400,0.008,0.008
"W","West Long Lake",1992,140,1992-05-19,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",458.930,"Y",12.500,230.000,230.000,0.106,0.106
"W","West Long Lake",1992,140,1992-05-19,"OCH",1570,"Chrysophyte","Ochromonas sp.",677.129,"C",3.300,18.817,18.817,0.013,0.013
"W","West Long Lake",1992,140,1992-05-19,"K1",1561,"Chrysophyte","Kephyrion sp. 1",52.087,"Y",6.600,150.360,150.360,0.008,0.008
"W","West Long Lake",1992,140,1992-05-19,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",208.347,"Y",4.400,65.400,65.400,0.014,0.014
"W","West Long Lake",1992,140,1992-05-19,"OCH",1570,"Chrysophyte","Ochromonas sp.",260.434,"Y",6.600,150.533,150.533,0.039,0.039
"W","West Long Lake",1992,140,1992-05-19,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",2.185,"Y",44.000,717.600,717.600,0.002,0.002
"W","West Long Lake",1992,140,1992-05-19,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",13.112,"Y",46.800,3289.000,3289.000,0.043,0.043
"W","West Long Lake",1992,147,1992-05-26,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",4.371,"Y",33.000,3883.275,3883.275,0.017,0.017
"W","West Long Lake",1992,147,1992-05-26,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",10.927,"Y",44.900,966.000,966.000,0.011,0.011
"W","West Long Lake",1991,248,1991-09-05,"EK",2231,"Chlorophyte","Elakatothrix gelatinosa",0.927,"C",12.500,26.969,48.400,0.000,0.000
"W","West Long Lake",1991,248,1991-09-05,"OCH",1570,"Chrysophyte","Ochromonas sp.",14.698,"C",4.400,44.602,44.602,0.001,0.001
"W","West Long Lake",1991,248,1991-09-05,"K1",1561,"Chrysophyte","Kephyrion sp. 1",11.024,"Y",5.000,65.375,65.375,0.001,0.001
"W","West Long Lake",1992,140,1992-05-19,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",10.927,"Y",33.000,6903.600,6903.600,0.075,0.075
"W","West Long Lake",1991,241,1991-08-29,"OCH",1570,"Chrysophyte","Ochromonas sp.",11.024,"C",3.300,18.817,18.817,0.000,0.000
"W","West Long Lake",1991,241,1991-08-29,"K6",1566,"Chrysophyte","Kephyrion sp. 6",11.024,"Y",5.000,65.375,65.375,0.001,0.001
"W","West Long Lake",1991,248,1991-09-05,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",7.417,"Y",25.000,2222.000,2222.000,0.016,0.016
"W","West Long Lake",1991,234,1991-08-22,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",0.927,"Y",12.500,230.000,230.000,0.000,0.000
"W","West Long Lake",1991,234,1991-08-22,"K1",1561,"Chrysophyte","Kephyrion sp. 1",7.349,"Y",5.000,65.375,65.375,0.000,0.000
"W","West Long Lake",1991,241,1991-08-29,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",0.695,"Y",37.500,2222.000,2222.000,0.002,0.002
"W","West Long Lake",1991,234,1991-08-22,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",5.563,"Y",35.000,2222.000,2222.000,0.012,0.012
"W","West Long Lake",1991,234,1991-08-22,"EUR",2241,"Chlorophyte","Eurastrum abruptum",1.854,"C",37.500,10598.280,10598.280,0.020,0.020
"W","West Long Lake",1991,241,1991-08-29,"BO",2041,"Chlorophyte","Botryococcus braunii",0.695,"C",40.000,6154.401,6154.401,0.004,0.004
"W","West Long Lake",1991,227,1991-08-15,"OCH",1570,"Chrysophyte","Ochromonas sp.",3.675,"C",5.000,65.450,65.450,0.000,0.000
"W","West Long Lake",1991,227,1991-08-15,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",3.675,"C",7.000,69.206,69.206,0.000,0.000
"W","West Long Lake",1991,227,1991-08-15,"K3",1563,"Chrysophyte","Kephyrion sp. 3",3.675,"Y",5.000,65.375,65.375,0.000,0.000
"W","West Long Lake",1991,227,1991-08-15,"K1",1561,"Chrysophyte","Kephyrion sp. 1",7.349,"Y",5.000,65.375,65.375,0.000,0.000
"W","West Long Lake",1991,234,1991-08-22,"O1",2361,"Chlorophyte","Oocystis sp. 1",0.927,"C",12.500,311.799,163.400,0.000,0.000
"W","West Long Lake",1991,220,1991-08-08,"K2",1562,"Chrysophyte","Kephyrion sp. 2",3.675,"Y",5.000,65.375,65.375,0.000,0.000
"W","West Long Lake",1991,220,1991-08-08,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",22.047,"Y",5.000,65.400,65.400,0.001,0.001
"W","West Long Lake",1991,227,1991-08-15,"O1",2361,"Chlorophyte","Oocystis sp. 1",18.543,"C",12.500,311.799,353.040,0.006,0.007
"W","West Long Lake",1991,227,1991-08-15,"DS1",1129,"Chrysophyte","Dinobryon divergens",0.927,"Y",30.000,1060.000,200.000,0.001,0.000
"W","West Long Lake",1991,227,1991-08-15,"DI",1400,"Chrysophyte","Diceras sp.",0.927,"Y",62.500,153.000,153.000,0.000,0.000
"W","West Long Lake",1991,227,1991-08-15,"EK",2231,"Chlorophyte","Elakatothrix gelatinosa",1.854,"C",20.000,110.463,72.600,0.000,0.000
"W","West Long Lake",1991,227,1991-08-15,"EUR",2241,"Chlorophyte","Eurastrum abruptum",0.927,"C",35.000,8616.797,8616.797,0.008,0.008
"W","West Long Lake",1991,220,1991-08-08,"O1",2361,"Chlorophyte","Oocystis sp. 1",27.815,"C",14.400,476.686,235.360,0.013,0.007
"W","West Long Lake",1991,220,1991-08-08,"URO2",1631,"Chrysophyte","Uroglena sp. (colonial)",0.927,"Y",62.500,784.800,784.800,0.001,0.001
"W","West Long Lake",1991,220,1991-08-08,"DD2",1128,"Chrysophyte","Dinobryon divergens",1.854,"Y",243.800,32075.000,5150.000,0.059,0.010
"W","West Long Lake",1991,220,1991-08-08,"PK3",1417,"Chrysophyte","Dinobryon sp. 3",18.543,"Y",30.000,641.000,89.600,0.012,0.002
"W","West Long Lake",1991,220,1991-08-08,"EK",2231,"Chlorophyte","Elakatothrix gelatinosa",0.927,"C",37.500,728.150,96.800,0.001,0.000
"W","West Long Lake",1991,220,1991-08-08,"DD1",1127,"Chrysophyte","Dinobryon cyst",0.927,"Y",40.000,1283.000,206.000,0.001,0.000
"W","West Long Lake",1991,220,1991-08-08,"EUR",2241,"Chlorophyte","Eurastrum abruptum",0.927,"C",30.000,5426.320,5426.320,0.005,0.005
"W","West Long Lake",1991,220,1991-08-08,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",1.854,"Y",12.500,230.000,230.000,0.000,0.000
"W","West Long Lake",1991,220,1991-08-08,"OCH",1570,"Chrysophyte","Ochromonas sp.",14.698,"C",5.300,77.952,77.952,0.001,0.001
"W","West Long Lake",1991,213,1991-08-01,"OCH",1570,"Chrysophyte","Ochromonas sp.",11.024,"C",2.500,8.181,8.181,0.000,0.000
"W","West Long Lake",1991,213,1991-08-01,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",7.349,"C",7.250,76.889,76.889,0.001,0.001
"W","West Long Lake",1991,220,1991-08-08,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",3.675,"C",7.500,85.120,85.120,0.000,0.000
"W","West Long Lake",1991,206,1991-07-25,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",1.854,"Y",50.000,5750.000,5750.000,0.011,0.011
"W","West Long Lake",1991,150,1991-05-30,"DCYS",1126,"Chrysophyte","Dinobryon cylindricum",0.618,"Y",25.000,8171.875,8171.875,0.005,0.005
"W","West Long Lake",1991,150,1991-05-30,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",1.236,"Y",37.500,690.000,690.000,0.001,0.001
"W","West Long Lake",1991,150,1991-05-30,"CSA1",1510,"Chrysophyte","Chrysocapsa sp.",5.563,"Y",14.700,1661.322,143.880,0.009,0.001
"W","West Long Lake",1991,142,1991-05-22,"DBM",1123,"Chrysophyte","Dinobryon bavaricum",1.236,"Y",15.600,161.000,161.000,0.000,0.000
"W","West Long Lake",1991,142,1991-05-22,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",1.854,"Y",55.000,1938.000,161.000,0.004,0.000
"W","West Long Lake",1991,142,1991-05-22,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",5.563,"Y",366.100,3488.400,289.800,0.019,0.002
"W","West Long Lake",1991,142,1991-05-22,"BO",2041,"Chlorophyte","Botryococcus braunii",1.236,"C",27.500,4231.150,4231.150,0.005,0.005
"W","West Long Lake",1991,142,1991-05-22,"DI",1400,"Chrysophyte","Diceras sp.",0.618,"Y",50.000,153.000,153.000,0.000,0.000
"W","West Long Lake",1991,142,1991-05-22,"O1",2361,"Chlorophyte","Oocystis sp. 1",1.236,"C",16.900,770.557,735.300,0.001,0.001
"W","West Long Lake",1991,142,1991-05-22,"CYCLC",1074,"Diatom","Cyclotella (chain)",0.618,"T",21.250,1413.720,1413.720,0.001,0.001
"W","West Long Lake",1991,142,1991-05-22,"TABF",1331,"Diatom","Tabellaria fenestrata",0.618,"T",50.000,11109.380,11109.380,0.007,0.007
"W","West Long Lake",1989,237,1989-08-25,"O1",2361,"Chlorophyte","Oocystis sp. 1",0.050,"C",18.900,1077.780,224.560,0.005,0.001
"W","West Long Lake",1989,237,1989-08-25,"DI",1400,"Chrysophyte","Diceras sp.",0.030,"Y",75.000,153.000,153.000,0.000,0.000
"W","West Long Lake",1989,237,1989-08-25,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.020,"Y",140.000,9059.699,9059.699,0.018,0.018
"W","West Long Lake",1991,142,1991-05-22,"MAR",1184,"Chrysophyte","Mallomonaas acaroides",30.905,"Y",28.200,2222.000,2222.000,0.069,0.069
"W","West Long Lake",1991,142,1991-05-22,"CSA1",1510,"Chrysophyte","Chrysocapsa sp.",1.236,"Y",21.900,5493.309,441.200,0.007,0.001
"W","West Long Lake",1991,142,1991-05-22,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",0.618,"Y",105.000,14260.000,14260.000,0.009,0.009
"W","West Long Lake",1989,237,1989-08-25,"BO",2041,"Chlorophyte","Botryococcus braunii",0.169,"C",22.030,4317.880,4317.880,0.073,0.073
"W","West Long Lake",1989,237,1989-08-25,"CG",2190,"Chlorophyte","Crucigenia sp.",0.090,"C",13.220,314.140,314.140,0.003,0.003
"W","West Long Lake",1989,237,1989-08-25,"ES",2230,"Chlorophyte","Elakatothrix sp.",0.040,"G",35.000,592.013,96.900,0.002,0.000
"W","West Long Lake",1989,237,1989-08-25,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",0.020,"Y",7.000,179.400,179.400,0.000,0.000
"W","West Long Lake",1989,237,1989-08-25,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",0.010,"Y",21.000,1067.000,1067.000,0.001,0.001
"W","West Long Lake",1989,237,1989-08-25,"MAR",1184,"Chrysophyte","Mallomonaas acaroides",0.080,"Y",74.400,2222.000,2222.000,0.018,0.018
"W","West Long Lake",1991,142,1991-05-22,"DC2",1125,"Chrysophyte","Dinobryon cylindricum",5.563,"Y",270.800,40671.100,6530.200,0.226,0.036
"W","West Long Lake",1991,142,1991-05-22,"URO2",1631,"Chrysophyte","Uroglena sp. (colonial)",0.618,"Y",50.000,1046.400,1046.400,0.001,0.001
"W","West Long Lake",1991,142,1991-05-22,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",2.472,"Y",13.100,230.000,230.000,0.001,0.001
"W","West Long Lake",1989,174,1989-06-23,"K1",1561,"Chrysophyte","Kephyrion sp. 1",1.011,"Y",7.000,179.389,179.389,0.018,0.018
"W","West Long Lake",1989,202,1989-07-21,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",0.837,"Y",7.000,179.400,179.400,0.015,0.015
"W","West Long Lake",1989,202,1989-07-21,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.139,"Y",80.500,9786.269,9786.269,0.136,0.136
"W","West Long Lake",1989,202,1989-07-21,"DI",1400,"Chrysophyte","Diceras sp.",0.149,"Y",119.000,153.000,153.000,0.002,0.002
"W","West Long Lake",1989,202,1989-07-21,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",0.010,"Y",385.000,11628.000,966.000,0.012,0.001
"W","West Long Lake",1989,202,1989-07-21,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.010,"C",87.500,210.875,210.875,0.000,0.000
"W","West Long Lake",1989,202,1989-07-21,"PK4",1418,"Chrysophyte","Dinobryon sp. 4",0.020,"Y",28.000,641.000,89.600,0.001,0.000
"W","West Long Lake",1989,202,1989-07-21,"O1",2361,"Chlorophyte","Oocystis sp. 1",0.020,"C",19.250,1138.772,320.800,0.002,0.001
"W","West Long Lake",1989,174,1989-06-23,"DC2",1125,"Chrysophyte","Dinobryon cylindricum",0.020,"Y",304.500,69923.500,11227.000,0.139,0.022
"W","West Long Lake",1989,202,1989-07-21,"K1",1561,"Chrysophyte","Kephyrion sp. 1",0.449,"Y",5.690,96.347,96.347,0.004,0.004
"W","West Long Lake",1989,174,1989-06-23,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",0.378,"Y",51.960,1938.000,161.000,0.073,0.006
"W","West Long Lake",1989,174,1989-06-23,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",0.209,"Y",99.030,2771.340,230.230,0.058,0.005
"W","West Long Lake",1989,174,1989-06-23,"O1",2361,"Chlorophyte","Oocystis sp. 1",0.050,"C",14.000,438.055,320.800,0.002,0.002
"W","West Long Lake",1989,174,1989-06-23,"DI",1400,"Chrysophyte","Diceras sp.",0.010,"Y",87.500,153.000,153.000,0.000,0.000
"W","West Long Lake",1989,174,1989-06-23,"AF",2031,"Chlorophyte","Ankistrodesmus falcatus",0.010,"C",28.000,343.000,343.000,0.000,0.000
"W","West Long Lake",1989,147,1989-05-27,"SY2",1322,"Chrysophyte","Synura uvella/spahgnicola (colonial)",0.040,"Y",52.500,460.000,460.000,0.002,0.002
"W","West Long Lake",1989,147,1989-05-27,"ME",1180,"Chrysophyte","Mallomonas sp.",0.010,"T",70.000,10770.200,10770.200,0.011,0.011
"W","West Long Lake",1989,147,1989-05-27,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",0.010,"Y",7.000,230.000,230.000,0.000,0.000
"W","West Long Lake",1989,147,1989-05-27,"DCY",1126,"Chrysophyte","Dinobryon cylindricum",0.010,"Y",7.000,179.389,179.389,0.000,0.000
"T","Tuesday Lake",1990,253,1990-09-10,"BO",2041,"Chlorophyte","Botryococcus braunii",0.005,"C",24.000,3693.000,3693.000,0.002,0.002
"T","Tuesday Lake",1990,253,1990-09-10,"T",1331,"Diatom","Tabellaria fenestrata",0.005,"T",140.000,32256.000,32256.000,0.016,0.016
"T","Tuesday Lake",1990,253,1990-09-10,"MAR",1184,"Chrysophyte","Mallomonaas acaroides",0.010,"Y",45.000,2222.000,2222.000,0.002,0.002
"T","Tuesday Lake",1990,253,1990-09-10,"DC2",1125,"Chrysophyte","Dinobryon cylindricum",0.010,"Y",175.000,12830.000,2060.000,0.013,0.002
"T","Tuesday Lake",1990,253,1990-09-10,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.010,"Y",105.000,10046.000,10046.000,0.010,0.010
"W","West Long Lake",1989,147,1989-05-27,"DD1",1127,"Chrysophyte","Dinobryon cyst",0.030,"Y",44.330,1283.000,206.000,0.004,0.001
"W","West Long Lake",1989,147,1989-05-27,"DD2",1128,"Chrysophyte","Dinobryon divergens",0.080,"Y",225.750,59338.750,9527.500,0.473,0.076
"W","West Long Lake",1989,147,1989-05-27,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",0.020,"Y",199.500,17442.000,1449.000,0.035,0.003
"W","West Long Lake",1989,147,1989-05-27,"MCA",1185,"Chrysophyte","Mallomonaas caudata",0.120,"Y",122.500,5605.900,5605.900,0.067,0.067
"T","Tuesday Lake",1990,248,1990-09-05,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.005,"Y",40.000,2332.000,2332.000,0.001,0.001
"W","West Long Lake",1991,206,1991-07-25,"CSA1",1510,"Chrysophyte","Chrysocapsa sp.",1.854,"Y",50.000,65375.000,784.800,0.121,0.001
"W","West Long Lake",1991,206,1991-07-25,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",1.854,"Y",12.500,230.000,230.000,0.000,0.000
"W","West Long Lake",1991,206,1991-07-25,"OCH",1570,"Chrysophyte","Ochromonas sp.",25.722,"C",4.200,38.792,38.792,0.001,0.001
"W","West Long Lake",1991,213,1991-08-01,"O1",2361,"Chlorophyte","Oocystis sp. 1",38.013,"C",14.400,476.686,261.440,0.018,0.010
"W","West Long Lake",1991,213,1991-08-01,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",8.344,"Y",75.000,2222.000,2222.000,0.019,0.019
"W","West Long Lake",1991,213,1991-08-01,"DD2",1128,"Chrysophyte","Dinobryon divergens",1.854,"Y",287.500,26301.500,4223.000,0.049,0.008
"W","West Long Lake",1991,213,1991-08-01,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",0.927,"Y",12.500,230.000,230.000,0.000,0.000
"W","West Long Lake",1991,213,1991-08-01,"DD1",1127,"Chrysophyte","Dinobryon cyst",1.854,"Y",65.000,1283.000,206.000,0.002,0.000
"W","West Long Lake",1991,213,1991-08-01,"DC2",1125,"Chrysophyte","Dinobryon cylindricum",0.927,"Y",185.000,29509.000,4738.000,0.027,0.004
