"lakeid","lakename","year4","daynum","sampledate","standard_taxon_code","group_code","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_measured","net_efficiency_mean","abundance_raw","abundance","biomass"
"L","Paul Lake",1984,176,1984-06-24,"KBOST","ROT","Kellicotia bostoniensis",20,0.13,0.007,NA,0.1437983365,282.942121052258,1967.63139226064,1.37734197458244e-05
"L","Paul Lake",1984,176,1984-06-24,"KCOCH","ROT","Keratella cochlearis",634,0.11,0.003,NA,0.1437983365,8969.26523735659,62373.9151346621,0.000187121745403986
"L","Paul Lake",1984,176,1984-06-24,"KTEST","ROT","Keratella testudo",139,0.11,0.003,NA,0.1437983365,1966.4477413132,13675.0381762114,4.10251145286342e-05
"L","Paul Lake",1984,176,1984-06-24,"MESO","CCOP","Mesocyclops edax",20,1.57,31.503,NA,0.169252581333333,282.942121052258,1671.71524843701,0.0526640454715111
"L","Paul Lake",1984,176,1984-06-24,"NAUP","OCOP","Nauplii",1049,0.2,0.944,NA,0.184969965304348,14840.314249191,80230.9403300846,0.0757380076715999
"L","Paul Lake",1984,176,1984-06-24,"ORTH","OCOP","Orthocyclops modestus",218,0.91,6.153,NA,0.195567789555556,3084.06911946962,15769.8214336749,0.0970317112814015
"L","Paul Lake",1984,176,1984-06-24,"PVULG","ROT","Polyarthra vulgaris",257,0.12,0.048,NA,0.1437983365,3635.80625552152,25284.0633905492,0.00121363504274636
"L","Paul Lake",1984,176,1984-06-24,"TCYL","ROT","Trichocerca cylindrica",79,0.21,0.07,NA,0.1437983365,1117.62137815642,7772.14399942951,0.000544050079960066
"R","Peter Lake",1984,177,1984-06-25,"AEUC","ROT","Ascomorpha ecaudis",158,0.15,0.041,NA,0.17723005627381,2235.24275631284,12612.0975375617,0.000517095999040031
"R","Peter Lake",1984,177,1984-06-25,"ASPLG","PROT","Asplanchna sp.",20,0.38,1.262,NA,0.125464151,282.942121052258,2255.16307883244,0.00284601580548654
"R","Peter Lake",1984,177,1984-06-25,"CCOL","ROT","colonial Conochilus sp.",79,0.18,2.91,NA,0.142,1117.62137815642,7870.5730856086,0.022903367679121
"R","Peter Lake",1984,177,1984-06-25,"COPD","OCOP","Copepodite",1406,0.51,1.403,NA,0.172107014230769,19890.8311099738,115572.460534951,0.162148162130536
"R","Peter Lake",1984,177,1984-06-25,"DT-CYV","OCOP","Cyclops varicans rubellus",435,0.76,3.885,NA,0.239530295888889,6153.99113288662,25691.9113720015,0.0998130756802257
"R","Peter Lake",1984,177,1984-06-25,"DPUL","CLAD","Daphnia pulex",297,1.21,11.74,NA,0.17723005627381,4201.69049762604,23707.5504345306,0.278326642101389
"R","Peter Lake",1984,177,1984-06-25,"FDIAPT","OCOP","Diaptomus oregonensis",1267,0.78,1.975,NA,0.168478539375,17924.3833686606,106389.712512669,0.210119682212521
"R","Peter Lake",1984,177,1984-06-25,"EPSH","CCOP","Epischura lacustris",6,1.81,13.277,NA,0.092263018,84.8826363156775,920.007150813964,0.012214934941357
"R","Peter Lake",1984,177,1984-06-25,"FIL","ROT","Filinia longispina",40,0.15,0.044,NA,0.17723005627381,565.884242104517,3192.93608545867,0.000140489187760181
"R","Peter Lake",1984,177,1984-06-25,"GSTYL","ROT","Gastropus stylifer",2198,0.11,0.027,NA,0.17723005627381,31095.3391036432,175451.837895954,0.00473719962319075
"R","Peter Lake",1984,177,1984-06-25,"HGIB","CLAD","Holopedium gibberum",377,0.99,9.654,NA,0.157585475384615,5333.45898183507,33844.863994082,0.326738316998868
"R","Peter Lake",1984,177,1984-06-25,"KBOST","ROT","Kellicotia bostoniensis",317,0.14,0.008,NA,0.17723005627381,4484.6326186783,25304.0184772599,0.00020243214781808
"R","Peter Lake",1984,177,1984-06-25,"KCOCH","ROT","Keratella cochlearis",455,0.11,0.003,NA,0.17723005627381,6436.93325393888,36319.6479720923,0.000108958943916277
"R","Peter Lake",1984,177,1984-06-25,"KTEST","ROT","Keratella testudo",20,0.12,0.003,NA,0.17723005627381,282.942121052258,1596.46804272933,4.789404128188e-06
"R","Peter Lake",1984,177,1984-06-25,"MESO","CCOP","Mesocyclops edax",6,1.39,19.431,NA,0.231808059111111,84.8826363156775,366.176381620068,0.00711517327125954
"R","Peter Lake",1984,177,1984-06-25,"NAUP","OCOP","Nauplii",1069,0.23,1.008,NA,0.143749885772727,15123.2563702432,105205.345304785,0.106046988067224
"R","Peter Lake",1984,177,1984-06-25,"ORTH","OCOP","Orthocyclops modestus",60,0.91,6.153,NA,0.239530295888889,848.826363156775,3543.71191337951,0.0218044594030241
"R","Peter Lake",1984,177,1984-06-25,"PVULG","ROT","Polyarthra vulgaris",2772,0.12,0.048,NA,0.17723005627381,39215.777977843,221270.470722286,0.0106209825946697
"R","Peter Lake",1984,177,1984-06-25,"FDIAPT","OCOP","Skistodiaptomus sp.",20,1.1,4.301,NA,0.168478539375,282.942121052258,1679.39561977377,0.007223080560647
"R","Peter Lake",1984,177,1984-06-25,"SYNCH","ROT","Synchaeta sp.",178,0.2,0.096,NA,0.17723005627381,2518.1848773651,14208.5655802911,0.00136402229570794
"T","Tuesday Lake",1984,178,1984-06-26,"AEUC","ROT","Ascomorpha ecaudis",178,0.14,0.033,NA,0.088,2518.1848773651,28615.7372427852,0.000944319329011912
"T","Tuesday Lake",1984,178,1984-06-26,"BOS","CLAD","Bosmina longirostris",99,0.22,0.327,NA,0.0827637966666667,1400.56349920868,16922.4172357569,0.0055336304360925
"T","Tuesday Lake",1984,178,1984-06-26,"COPD","OCOP","Copepodite",1188,0.41,0.804,NA,0.2591370242,16806.7619905041,64856.6604574915,0.0521447550078231
"T","Tuesday Lake",1984,178,1984-06-26,"DPUL","CLAD","Daphnia pulex",20,1.11,9.285,NA,0.132,282.942121052258,2143.50091706256,0.0199024060149259
"T","Tuesday Lake",1984,178,1984-06-26,"DIAPH","CLAD","Diaphanosoma birgei",20,0.42,0.361,NA,0.0986319874,282.942121052258,2868.66490791463,0.00103558803175718
"T","Tuesday Lake",1984,178,1984-06-26,"MSBR","ROT","Gastropus hyptopus",2891,0.11,0.027,NA,0.202,40899.2835981039,202471.700980713,0.00546673592647924
"T","Tuesday Lake",1984,178,1984-06-26,"GSTYL","ROT","Gastropus stylifer",178,0.11,0.027,NA,0.202,2518.1848773651,12466.2617691342,0.000336589067766622
"T","Tuesday Lake",1984,178,1984-06-26,"KBOST","ROT","Kellicotia bostoniensis",218,0.14,0.008,NA,0.103333333333333,3084.06911946962,29845.8301884156,0.000238766641507325
"T","Tuesday Lake",1984,178,1984-06-26,"KCOCH","ROT","Keratella cochlearis",1643,0.1,0.002,NA,0.157,23243.695244443,148049.014295815,0.000296098028591631
"T","Tuesday Lake",1984,178,1984-06-26,"KTEST","ROT","Keratella testudo",20,0.09,0.001,NA,0.1325,282.942121052258,2135.41223435667,2.13541223435667e-06
"T","Tuesday Lake",1984,178,1984-06-26,"FDIAPT","OCOP","Leptodiaptomus sp.",59,0.64,1.262,NA,0.1101098985,834.679257104162,7580.41982124034,0.00956648981440531
"T","Tuesday Lake",1984,178,1984-06-26,"NAUP","OCOP","Nauplii",1267,0.17,0.875,NA,0.11984711325,17924.3833686606,149560.409780338,0.130865358557796
"T","Tuesday Lake",1984,178,1984-06-26,"ORTH","OCOP","Orthocyclops modestus",59,0.83,4.865,NA,0.16208691575,834.679257104162,5149.57825708496,0.0250526982207183
"T","Tuesday Lake",1984,178,1984-06-26,"GPLOES","ROT","Ploesoma sp.",416,0.11,0.02,NA,0.2115,5885.19611788697,27825.9863729881,0.000556519727459761
"T","Tuesday Lake",1984,178,1984-06-26,"PVULG","ROT","Polyarthra vulgaris",3485,0.14,0.077,NA,0.3135,49302.664593356,157265.277809748,0.0121094263913506
"T","Tuesday Lake",1984,178,1984-06-26,"MSBR","ROT","single Conochilus sp.",40,0.09,0.008,NA,0.1621,565.884242104517,3490.957693427,2.7927661547416e-05
"T","Tuesday Lake",1984,178,1984-06-26,"TCYL","ROT","Trichocerca cylindrica",356,0.28,0.071,NA,0.0596666666666667,5036.3697547302,84408.4316435229,0.00599299864669012
"T","Tuesday Lake",1984,178,1984-06-26,"TMULT","ROT","Trichocerca multicrinis",277,0.15,0.05,NA,0.0596666666666667,3918.74837657378,65677.3470934153,0.00328386735467076
"T","Tuesday Lake",1984,178,1984-06-26,"TROP","OCOP","Tropocyclops prasinus mexicanus",178,0.5,1.334,NA,0.16208691575,2518.1848773651,15536.0157586631,0.0207250450220566
"L","Paul Lake",1984,183,1984-07-01,"ASPLG","PROT","Asplanchna sp.",911,0.62,5.482,NA,0.136313053125,12888.0136139304,94547.1715178441,0.518307594260821
"L","Paul Lake",1984,183,1984-07-01,"CCOL","ROT","colonial Conochilus sp.",474,0.18,2.91,NA,0.2166,6705.72826893852,30959.0409461612,0.0900908091533292
"L","Paul Lake",1984,183,1984-07-01,"COPD","OCOP","Copepodite",1683,0.46,1.078,NA,0.195779391571429,23809.5794865475,121614.329758813,0.131100247480001
"L","Paul Lake",1984,183,1984-07-01,"DPUL","CLAD","Daphnia pulex",198,1.46,19.567,NA,0.1437983365,2801.12699841736,19479.5507833803,0.381156370178402
"L","Paul Lake",1984,183,1984-07-01,"EPSH","CCOP","Epischura lacustris",10,1.72,11.83,0.137,0.255047885,141.471060526129,554.684311638692,0.00656191540668572
"L","Paul Lake",1984,183,1984-07-01,"FIL","ROT","Filinia longispina",4791,0.14,0.036,NA,0.1437983365,67778.7850980685,471346.100016035,0.0169684596005773
"L","Paul Lake",1984,183,1984-07-01,"MSBR","ROT","Gastropus hyptopus",5782,0.13,0.044,NA,0.1437983365,81798.5671962079,568842.23550255,0.0250290583621122
"L","Paul Lake",1984,183,1984-07-01,"GSTYL","ROT","Gastropus stylifer",20,0.11,0.027,NA,0.1437983365,282.942121052258,1967.63139226064,5.31260475910372e-05
"L","Paul Lake",1984,183,1984-07-01,"HGIB","CLAD","Holopedium gibberum",634,0.97,9.249,NA,0.181128487363636,8969.26523735659,49518.7994329669,0.457999375955511
"L","Paul Lake",1984,183,1984-07-01,"KBOST","ROT","Kellicotia bostoniensis",59,0.13,0.007,NA,0.1437983365,834.679257104162,5804.51260716887,4.06315882501821e-05
"L","Paul Lake",1984,183,1984-07-01,"KCOCH","ROT","Keratella cochlearis",633,0.11,0.003,NA,0.1437983365,8955.11813130398,62275.5335650491,0.000186826600695147
"L","Paul Lake",1984,183,1984-07-01,"KTEST","ROT","Keratella testudo",910,0.11,0.003,NA,0.1437983365,12873.8665078778,89527.2283478589,0.000268581685043577
"L","Paul Lake",1984,183,1984-07-01,"MESO","CCOP","Mesocyclops edax",4,1.4,19.992,NA,0.169252581333333,56.5884242104517,334.343049687402,0.00668418624935054
"L","Paul Lake",1984,183,1984-07-01,"NAUP","OCOP","Nauplii",3385,0.2,0.944,NA,0.184969965304348,47887.9539880947,258895.837004134,0.244397670131902
"L","Paul Lake",1984,183,1984-07-01,"ORTH","OCOP","Orthocyclops modestus",118,0.86,5.326,NA,0.195567789555556,1669.35851420832,8535.95839070475,0.0454625143888935
"L","Paul Lake",1984,183,1984-07-01,"PVULG","ROT","Polyarthra vulgaris",455,0.12,0.048,NA,0.1437983365,6436.93325393888,44763.6141739295,0.00214865348034861
"L","Paul Lake",1984,183,1984-07-01,"TCYL","ROT","Trichocerca cylindrica",613,0.35,0.116,NA,0.1437983365,8672.17601025172,60307.9021727885,0.00699571665204346
"R","Peter Lake",1984,184,1984-07-02,"AEUC","ROT","Ascomorpha ecaudis",86,0.15,0.041,NA,0.17723005627381,1216.65112052471,6864.81258373614,0.000281457315933182
"R","Peter Lake",1984,184,1984-07-02,"CCOL","ROT","colonial Conochilus sp.",138,0.15,1.84,NA,0.142,1952.30063526058,13748.5960229619,0.0252974166822498
"R","Peter Lake",1984,184,1984-07-02,"COPD","OCOP","Copepodite",1940,0.51,1.403,NA,0.172107014230769,27445.3857420691,159466.979685494,0.223732172498748
"R","Peter Lake",1984,184,1984-07-02,"DT-CYV","OCOP","Cyclops varicans rubellus",310,0.73,3.505,NA,0.239530295888889,4385.60287631,18309.1782191275,0.0641736696580418
"R","Peter Lake",1984,184,1984-07-02,"DPUL","CLAD","Daphnia pulex",113,0.95,6.08,NA,0.17723005627381,1598.62298394526,9020.04444142074,0.0548418702038381
"R","Peter Lake",1984,184,1984-07-02,"FDIAPT","OCOP","Diaptomus oregonensis",1096,0.8,2.092,NA,0.168478539375,15505.2282336638,92030.8799636028,0.192528600883857
"R","Peter Lake",1984,184,1984-07-02,"EPSH","CCOP","Epischura lacustris",1,1.81,13.277,NA,0.092263018,14.1471060526129,153.334525135661,0.00203582249022617
"R","Peter Lake",1984,184,1984-07-02,"FIL","ROT","Filinia longispina",1116,0.16,0.053,NA,0.17723005627381,15788.170354716,89082.9167842968,0.00472139458956773
"R","Peter Lake",1984,184,1984-07-02,"GSTYL","ROT","Gastropus stylifer",2185,0.11,0.027,NA,0.17723005627381,30911.4267249592,174414.13366818,0.00470918160904085
"R","Peter Lake",1984,184,1984-07-02,"HGIB","CLAD","Holopedium gibberum",245,1.16,13.466,NA,0.157585475384615,3466.04098289017,21994.6728874008,0.296180265101739
"R","Peter Lake",1984,184,1984-07-02,"KBOST","ROT","Kellicotia bostoniensis",1525,0.14,0.008,NA,0.17723005627381,21574.3367302347,121730.688258112,0.000973845506064894
"R","Peter Lake",1984,184,1984-07-02,"KCOCH","ROT","Keratella cochlearis",1584,0.12,0.003,NA,0.17723005627381,22409.0159873389,126440.268984163,0.00037932080695249
"R","Peter Lake",1984,184,1984-07-02,"MESO","CCOP","Mesocyclops edax",3,1.43,21.746,NA,0.231808059111111,42.4413181578388,183.088190810034,0.003981435797355
"R","Peter Lake",1984,184,1984-07-02,"NAUP","OCOP","Nauplii",1102,0.23,1.008,NA,0.143749885772727,15590.1108699794,108453.031361902,0.109320655612797
"R","Peter Lake",1984,184,1984-07-02,"ORTH","OCOP","Orthocyclops modestus",40,0.89,5.814,NA,0.239530295888889,565.884242104517,2362.47460891968,0.013735427376259
"R","Peter Lake",1984,184,1984-07-02,"PVULG","ROT","Polyarthra vulgaris",4138,0.12,0.048,NA,0.17723005627381,58540.7248457123,330309.238040699,0.0158548434259536
"R","Peter Lake",1984,184,1984-07-02,"FDIAPT","OCOP","Skistodiaptomus sp.",18,1.11,4.39,NA,0.168478539375,254.647908947033,1511.4560577964,0.00663529209372618
"R","Peter Lake",1984,184,1984-07-02,"SYNCH","ROT","Synchaeta sp.",40,0.2,0.096,NA,0.17723005627381,565.884242104517,3192.93608545867,0.000306521864204032
"T","Tuesday Lake",1984,185,1984-07-03,"BOS","CLAD","Bosmina longirostris",614,0.22,0.327,NA,0.0827637966666667,8686.32311630433,104953.173563179,0.0343196877551596
"T","Tuesday Lake",1984,185,1984-07-03,"COPD","OCOP","Copepodite",2673,0.41,0.804,NA,0.2591370242,37815.2144786343,145927.486029356,0.117325698767602
"T","Tuesday Lake",1984,185,1984-07-03,"DPUL","CLAD","Daphnia pulex",5,1.2,11.478,NA,0.132,70.7355302630646,535.875229265641,0.00615077588151102
"T","Tuesday Lake",1984,185,1984-07-03,"DIAPH","CLAD","Diaphanosoma birgei",376,0.35,0.207,NA,0.0986319874,5319.31187578246,53930.9002687951,0.0111636963556406
"T","Tuesday Lake",1984,185,1984-07-03,"MSBR","ROT","Gastropus hyptopus",1465,0.11,0.027,NA,0.202,20725.5103670779,102601.536470683,0.00277024148470844
"T","Tuesday Lake",1984,185,1984-07-03,"GSTYL","ROT","Gastropus stylifer",198,0.11,0.027,NA,0.202,2801.12699841736,13866.9653386998,0.000374408064144894
"T","Tuesday Lake",1984,185,1984-07-03,"HGIB","CLAD","Holopedium gibberum",3,1.27,16.288,NA,0.107,42.4413181578388,396.64783325083,0.00646059990798951
"T","Tuesday Lake",1984,185,1984-07-03,"KBOST","ROT","Kellicotia bostoniensis",158,0.14,0.008,NA,0.103333333333333,2235.24275631284,21631.3815127049,0.000173051052101639
"T","Tuesday Lake",1984,185,1984-07-03,"KCOCH","ROT","Keratella cochlearis",1228,0.1,0.002,NA,0.157,17372.6462326087,110653.797659928,0.000221307595319856
"T","Tuesday Lake",1984,185,1984-07-03,"KTEST","ROT","Keratella testudo",20,0.09,0.001,NA,0.1325,282.942121052258,2135.41223435667,2.13541223435667e-06
"T","Tuesday Lake",1984,185,1984-07-03,"FDIAPT","OCOP","Leptodiaptomus sp.",14,0.78,1.975,NA,0.1101098985,198.059484736581,1798.74368639601,0.00355251878063213
"T","Tuesday Lake",1984,185,1984-07-03,"NAUP","OCOP","Nauplii",2356,0.18,0.899,NA,0.11984711325,33330.581859956,278109.17556628,0.250020148834085
"T","Tuesday Lake",1984,185,1984-07-03,"ORTH","OCOP","Orthocyclops modestus",59,0.84,5.016,NA,0.16208691575,834.679257104162,5149.57825708496,0.0258302845375382
"T","Tuesday Lake",1984,185,1984-07-03,"GPLOES","ROT","Ploesoma sp.",574,0.12,0.026,NA,0.2115,8120.43887419982,38394.5100434979,0.000998257261130947
"T","Tuesday Lake",1984,185,1984-07-03,"PVULG","ROT","Polyarthra vulgaris",4000,0.12,0.048,NA,0.3135,56588.4242104517,180505.340384216,0.00866425633844236
"T","Tuesday Lake",1984,185,1984-07-03,"MSBR","ROT","single Conochilus sp.",59,0.1,0.009,NA,0.1621,834.679257104162,5149.16259780483,4.63424633802434e-05
"T","Tuesday Lake",1984,185,1984-07-03,"TCYL","ROT","Trichocerca cylindrica",1168,0.28,0.093,NA,0.0596666666666667,16523.8198694519,276935.5285383,0.0257550041540619
"T","Tuesday Lake",1984,185,1984-07-03,"TMULT","ROT","Trichocerca multicrinis",317,0.15,0.05,NA,0.0596666666666667,4484.6326186783,75161.4405365077,0.00375807202682539
"T","Tuesday Lake",1984,185,1984-07-03,"TROP","OCOP","Tropocyclops prasinus mexicanus",337,0.51,1.403,NA,0.16208691575,4767.57473973055,29413.69275657,0.0412674109374678
"L","Paul Lake",1984,190,1984-07-08,"AEUC","ROT","Ascomorpha ecaudis",46,0.15,0.041,NA,0.1437983365,650.766878420194,4525.55220219946,0.000185547640290178
"L","Paul Lake",1984,190,1984-07-08,"ASPLG","PROT","Asplanchna sp.",287,0.62,5.482,NA,0.136313053125,4060.21943709991,29785.9914661046,0.163286805217185
"L","Paul Lake",1984,190,1984-07-08,"CCOL","ROT","colonial Conochilus sp.",295,0.17,2.13,NA,0.2166,4173.39628552081,19267.7575508809,0.0410403235833764
"L","Paul Lake",1984,190,1984-07-08,"COPD","OCOP","Copepodite",317,0.46,1.078,NA,0.195779391571429,4484.6326186783,22906.5612201686,0.0246932729953418
"L","Paul Lake",1984,190,1984-07-08,"DPUL","CLAD","Daphnia pulex",379,0.82,4.074,NA,0.1437983365,5361.7531939403,37286.614883339,0.151905669034723
"L","Paul Lake",1984,190,1984-07-08,"EPSH","CCOP","Epischura lacustris",5,1.83,13.611,0.137,0.255047885,70.7355302630646,277.342155819346,0.00377490408285712
"L","Paul Lake",1984,190,1984-07-08,"FIL","ROT","Filinia longispina",686,0.14,0.036,NA,0.1437983365,9704.91475209246,67489.7567545398,0.00242963124316343
"L","Paul Lake",1984,190,1984-07-08,"MSBR","ROT","Gastropus hyptopus",1300,0.13,0.044,NA,0.1437983365,18391.2378683968,127896.040496941,0.00562742578186542
"L","Paul Lake",1984,190,1984-07-08,"GSTYL","ROT","Gastropus stylifer",33,0.11,0.027,NA,0.1437983365,466.854499736226,3246.59179723005,8.76579785252113e-05
"L","Paul Lake",1984,190,1984-07-08,"HGIB","CLAD","Holopedium gibberum",488,0.87,7.36,NA,0.181128487363636,6903.7877536751,38115.4165982458,0.280529466163089
"L","Paul Lake",1984,190,1984-07-08,"KBOST","ROT","Kellicotia bostoniensis",46,0.16,0.012,NA,0.1437983365,650.766878420194,4525.55220219946,5.43066264263935e-05
"L","Paul Lake",1984,190,1984-07-08,"KCOCH","ROT","Keratella cochlearis",838,0.11,0.003,NA,0.1437983365,11855.2748720896,82443.7553357206,0.000247331266007162
"L","Paul Lake",1984,190,1984-07-08,"KTEST","ROT","Keratella testudo",162,0.11,0.003,NA,0.1437983365,2291.83118052329,15937.8142773111,4.78134428319334e-05
"L","Paul Lake",1984,190,1984-07-08,"MESO","CCOP","Mesocyclops edax",43,1.33,16.31,NA,0.169252581333333,608.325560262355,3594.18778413957,0.0586212027593164
"L","Paul Lake",1984,190,1984-07-08,"NAUP","OCOP","Nauplii",1290,0.2,0.944,NA,0.184969965304348,18249.7668078707,98663.4061256522,0.0931382553826157
"L","Paul Lake",1984,190,1984-07-08,"ORTH","OCOP","Orthocyclops modestus",379,0.76,3.885,NA,0.195567789555556,5361.7531939403,27416.3409328568,0.106512484524149
"L","Paul Lake",1984,190,1984-07-08,"PVULG","ROT","Polyarthra vulgaris",581,0.12,0.048,NA,0.1437983365,8219.46861656811,57159.6919451715,0.00274366521336823
"L","Paul Lake",1984,190,1984-07-08,"TCYL","ROT","Trichocerca cylindrica",746,0.37,0.123,NA,0.1437983365,10553.7411152492,73392.6509313217,0.00902729606455257
"R","Peter Lake",1984,191,1984-07-09,"AEUC","ROT","Ascomorpha ecaudis",53,0.15,0.041,NA,0.17723005627381,749.796620788485,4230.64031323273,0.000173456252842542
"R","Peter Lake",1984,191,1984-07-09,"ASPLG","PROT","Asplanchna sp.",13,0.38,1.262,NA,0.125464151,183.912378683968,1465.85600124109,0.00184991027356625
"R","Peter Lake",1984,191,1984-07-09,"CCOL","ROT","colonial Conochilus sp.",32,0.17,2.13,NA,0.142,452.707393683613,3188.08023720855,0.0067906109052542
"R","Peter Lake",1984,191,1984-07-09,"COPD","OCOP","Copepodite",911,0.51,1.403,NA,0.172107014230769,12888.0136139304,74883.7208729303,0.105061860384721
"R","Peter Lake",1984,191,1984-07-09,"DT-CYV","OCOP","Cyclops varicans rubellus",211,0.83,4.865,NA,0.239530295888889,2985.03937710133,12462.0535620513,0.0606278905793795
"R","Peter Lake",1984,191,1984-07-09,"DPUL","CLAD","Daphnia pulex",158,1.24,12.549,NA,0.17723005627381,2235.24275631284,12612.0975375617,0.158269211998862
"R","Peter Lake",1984,191,1984-07-09,"FDIAPT","OCOP","Diaptomus oregonensis",832,0.83,2.274,NA,0.168478539375,11770.3922357739,69862.857782589,0.158868138597607
"R","Peter Lake",1984,191,1984-07-09,"EPSH","CCOP","Epischura lacustris",1,1.81,13.277,NA,0.092263018,14.1471060526129,153.334525135661,0.00203582249022617
"R","Peter Lake",1984,191,1984-07-09,"FIL","ROT","Filinia longispina",1069,0.16,0.053,NA,0.17723005627381,15123.2563702432,85331.2168838829,0.00452255449484579
"R","Peter Lake",1984,191,1984-07-09,"GSTYL","ROT","Gastropus stylifer",1359,0.11,0.027,NA,0.17723005627381,19225.917125501,108480.003503458,0.00292896009459337
