"Experiment"	"Location"	"Plot"	"Exclosure"	"Fertilized"	"Burned"	"Date"	"Order"	"Family(Subfamily)"	"Genus"	"Specific.epithet"	"Further.ID"	"Life.stage"	"#Specimens"
e153	Field.B	7	y	n	y	8/15/2003	Hymenoptera	Braconidae	Apanteles	undet	na	na	1
e153	Field.B	7	y	n	y	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	20
e153	Field.B	7	y	n	y	8/15/2003	Hymenoptera	Platygasteridae	undet	undet	na	na	1
e153	Field.B	7	y	n	y	8/15/2003	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	7	y	n	y	8/15/2003	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	7	y	n	y	8/15/2003	Diptera	Dolichopodidae	Medeterus	undet	na	na	1
e153	Field.B	7	y	n	y	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	2
e153	Field.B	7	y	n	y	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	2
e153	Field.B	7	y	n	y	8/15/2003	Araneae	Thomisidae	Misumenops	undet	na	na	2
e153	Field.B	7	y	n	y	8/15/2003	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	2
e153	Field.B	8	n	n	y	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hemiptera	Miridae	Trigonotylus	coelestialium	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	33
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	2
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	4
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Cicadellidae	Endria	inimica	na	na	2
e153	Field.B	8	n	n	y	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	5
e153	Field.B	8	n	n	y	8/15/2003	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Braconidae	Chelonus(s.str.)	undet	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	35
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Scelionidae	Macroteleia	undet	long.tail	na	2
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Bethylidae	Pristocera	armifera	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Formicidae	Monomorium	minimum	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Hymenoptera	Halictidae	Augochlorella	striata	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Lepidoptera	(Misc.Microlepidoptera)	undet	undet	na	adults	1
e153	Field.B	8	n	n	y	8/15/2003	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	4
e153	Field.B	8	n	n	y	8/15/2003	Diptera	Dolichopodidae	Medeterus	undet	na	na	7
e153	Field.B	8	n	n	y	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	12
e153	Field.B	8	n	n	y	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	4
e153	Field.B	8	n	n	y	8/15/2003	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	1
e153	Field.B	8	n	n	y	8/15/2003	Araneae	Araneidae	undet	undet	na	spiderlings	3
e153	Field.B	8	n	n	y	8/15/2003	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	8	n	n	y	8/15/2003	Acarina	mites	undet	undet	tiny.brown	na	12
e153	Field.B	9	y	n	n	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	4
e153	Field.B	9	y	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	9	y	n	n	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	24
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	6
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cicadellidae	Doratura	stylata	na	na	4
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	6
e153	Field.B	9	y	n	n	8/15/2003	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Thysanoptera	undet	undet	undet	sp6.orange.pronotum	na	1
e153	Field.B	9	y	n	n	8/15/2003	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Hymenoptera	Diprionidae	Diprion	simile	na	pupae/larvae	3
e153	Field.B	9	y	n	n	8/15/2003	Hymenoptera	Eupelmidae	undet	undet	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	10
e153	Field.B	9	y	n	n	8/15/2003	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	9	y	n	n	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	12
e153	Field.B	9	y	n	n	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	3
e153	Field.B	9	y	n	n	8/15/2003	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	2
e153	Field.B	9	y	n	n	8/15/2003	Araneae	Araneidae	undet	undet	na	spiderlings	3
e153	Field.B	9	y	n	n	8/15/2003	Araneae	Salticidae	Phidippus	undet	reg/hairy	na	2
e153	Field.B	9	y	n	n	8/15/2003	Acarina	mites	undet	undet	tiny.brown	na	20
e153	Field.B	10	n	n	n	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	4
e153	Field.B	10	n	n	n	8/15/2003	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	3
e153	Field.B	10	n	n	n	8/15/2003	Orthoptera	Gryllidae	Nemobius	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	3
e153	Field.B	10	n	n	n	8/15/2003	Hemiptera	Miridae	Lygus	lineolaris	na	na	3
e153	Field.B	10	n	n	n	8/15/2003	Hemiptera	Miridae	Trigonotylus	coelestialium	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Delphacidae	Liburniella	ornata	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	40
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Dictyopharidae	Scolops	sulcipes	na	na	3
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Dorycephalus?	platyrhynchus	or.Dorycara.minor	nymphs	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	2
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Doratura	stylata	na	na	6
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Cicadellidae	Quantas	sayi?	na	na	2
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	1
e153	Field.B	10	n	n	n	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	150
e153	Field.B	10	n	n	n	8/15/2003	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	2
e153	Field.B	10	n	n	n	8/15/2003	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Hymenoptera	Braconidae	Chelonus(s.str.)	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	30
e153	Field.B	10	n	n	n	8/15/2003	Lepidoptera	Gelechiidae	undet	undet	sp4.pointed.wing	na	4
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	27
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	2
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Chloropidae	Diplotoxa	versicolor	na	na	4
e153	Field.B	10	n	n	n	8/15/2003	Diptera	Muscidae	Coenosia	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Araneae	Araneidae	undet	undet	na	spiderlings	2
e153	Field.B	10	n	n	n	8/15/2003	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Araneae	Thomisidae	Xysticus	undet	sp1.brown	na	1
e153	Field.B	10	n	n	n	8/15/2003	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	10	n	n	n	8/15/2003	Acarina	mites	undet	undet	tiny.brown	na	18
e153	Field.B	11	y	y	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	12
e153	Field.B	11	y	y	y	8/15/2003	Orthoptera	Acrididae	Phoetaliotes	nebrascensis	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	5
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Pentatomidae	undet	undet	na	nymphs	2
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Alydidae	Protenor	belfragei	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	5
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Miridae	Stenodema	vicinum	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Hemiptera	Miridae	Trigonotylus	coelestialium	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	45
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Issidae	Bruchomorpha	tristis	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	6
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	10
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	6
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Exitianus	exitiosus	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Cicadellidae	Endria	inimica	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	40
e153	Field.B	11	y	y	y	8/15/2003	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	1
e153	Field.B	11	y	y	y	8/15/2003	Coleoptera	Chrysomelidae	Diabrotica	barberi	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	35
e153	Field.B	11	y	y	y	8/15/2003	Hymenoptera	Dryinidae	undet	undet	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Hymenoptera	Formicidae	Formica	fusca	na	na	3
e153	Field.B	11	y	y	y	8/15/2003	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	2
e153	Field.B	11	y	y	y	8/15/2003	Diptera	Dolichopodidae	Condylostylus	undet	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Diptera	Syrphidae	Mesograpta	undet	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	30
e153	Field.B	11	y	y	y	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	2
e153	Field.B	11	y	y	y	8/15/2003	Diptera	Chloropidae	Diplotoxa	versicolor	na	na	1
e153	Field.B	11	y	y	y	8/15/2003	Araneae	Thomisidae	Misumenops	undet	na	na	3
e153	Field.B	11	y	y	y	8/15/2003	Araneae	Thomisidae	Xysticus	undet	sp1.brown	na	1
e153	Field.B	11	y	y	y	8/15/2003	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	15
e153	Field.B	12	n	y	y	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	3
e153	Field.B	12	n	y	y	8/15/2003	Orthoptera	Gryllidae	Oecanthus	undet	nigricornis?	na	1
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Lygaeidae	Ligyrocoris	diffusus	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	9
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Miridae	Chlamydatus	associatus	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Miridae	Lygus	lineolaris	na	na	4
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Miridae	Stenodema	vicinum	na	na	3
e153	Field.B	12	n	y	y	8/15/2003	Hemiptera	Miridae	Trigonotylus	coelestialium	na	na	3
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	40
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Dictyopharidae	Scolops	sulcipes	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	8
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	4
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Empoasca	fabae	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	15
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	4
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Osbornellus	undet	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Doratura	stylata	na	na	3
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	9
e153	Field.B	12	n	y	y	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	3
e153	Field.B	12	n	y	y	8/15/2003	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	4
e153	Field.B	12	n	y	y	8/15/2003	Coleoptera	Phalacridae	undet	undet	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Hymenoptera	Eulophidae	undet	undet	sp11.green/black	na	2
e153	Field.B	12	n	y	y	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	40
e153	Field.B	12	n	y	y	8/15/2003	Hymenoptera	Scelionidae	Macroteleia	undet	long.tail	na	1
e153	Field.B	12	n	y	y	8/15/2003	Lepidoptera	Gelechiidae	undet	undet	sp4.pointed.wing	na	2
e153	Field.B	12	n	y	y	8/15/2003	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Syrphidae	Mesograpta	undet	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Pipunculidae	undet	undet	small	na	1
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Anthomyzidae	Anthomyza	undet	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	2
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	7
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	5
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Chloropidae	Diplotoxa	versicolor	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Diptera	Chloropidae	Meromyza	americana	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Araneae	Araneidae	undet	undet	na	spiderlings	2
e153	Field.B	12	n	y	y	8/15/2003	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	12	n	y	y	8/15/2003	Acarina	mites	undet	undet	tiny.brown	na	20
e153	Field.B	13	n	n	n	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	2
e153	Field.B	13	n	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	strictus	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	2
e153	Field.B	13	n	n	n	8/15/2003	Hemiptera	Tingidae	Corythucha	marmorata	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	45
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	4
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cicadellidae	undet	undet	na	nymphs	15
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	5
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	9
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	22
e153	Field.B	13	n	n	n	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	40
e153	Field.B	13	n	n	n	8/15/2003	Thysanoptera	undet	undet	undet	sp2.black	na	3
e153	Field.B	13	n	n	n	8/15/2003	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	5
e153	Field.B	13	n	n	n	8/15/2003	Neuroptera	Chrysopidae	undet	undet	na	larvae	1
e153	Field.B	13	n	n	n	8/15/2003	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Hymenoptera	Diprionidae	Diprion	simile	na	pupae/larvae	2
e153	Field.B	13	n	n	n	8/15/2003	Hymenoptera	Braconidae	undet	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Hymenoptera	Eupelmidae	undet	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Hymenoptera	Encyrtidae	undet	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	45
e153	Field.B	13	n	n	n	8/15/2003	Lepidoptera	(Misc.Microlepidoptera)	undet	undet	na	adults	2
e153	Field.B	13	n	n	n	8/15/2003	Lepidoptera	Tortricidae	Archips	undet	na	adults	3
e153	Field.B	13	n	n	n	8/15/2003	Lepidoptera	(Misc.Macrolepidoptera)	undet	undet	misc.	larvae	1
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Culicidae	undet	undet	na	na	2
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Dolichopodidae	Medeterus	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	4
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	7
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Curtonotidae	Curtonotus	helvum	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Chloropidae	Incertella	undet	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Diptera	Muscidae	Coenosia	undet	na	na	2
e153	Field.B	13	n	n	n	8/15/2003	Araneae	Araneidae	undet	undet	na	spiderlings	1
e153	Field.B	13	n	n	n	8/15/2003	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	13	n	n	n	8/15/2003	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	2
e153	Field.B	13	n	n	n	8/15/2003	Araneae	Thomisidae	Xysticus	undet	sp3.spotted	na	1
e153	Field.B	13	n	n	n	8/15/2003	Araneae	Salticidae	Phidippus	undet	reg/hairy	na	1
e153	Field.B	13	n	n	n	8/15/2003	Acarina	mites	undet	undet	tiny.brown	na	50
e153	Field.B	14	y	y	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	6
e153	Field.B	14	y	y	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	3
e153	Field.B	14	y	y	y	8/15/2003	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	2
e153	Field.B	14	y	y	y	8/15/2003	Hemiptera	Nabidae	Nabis	americoferus	na	na	3
e153	Field.B	14	y	y	y	8/15/2003	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Hemiptera	Miridae	Lygus	lineolaris	na	na	4
e153	Field.B	14	y	y	y	8/15/2003	Hemiptera	Miridae	Stenodema	vicinum	na	na	4
e153	Field.B	14	y	y	y	8/15/2003	Hemiptera	Miridae	Trigonotylus	coelestialium	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Delphacidae	Delphacodes	undet	na	na	22
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Dictyopharidae	Scolops	sulcipes	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	2
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	7
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Cicadellidae	Endria	inimica	na	na	2
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	13
e153	Field.B	14	y	y	y	8/15/2003	Homoptera	Aphididae	undet	undet	na	na	7
e153	Field.B	14	y	y	y	8/15/2003	Coleoptera	Coccinellidae	Coccinella	septempunctata	na	na	1
e153	Field.B	14	y	y	y	8/15/2003	Coleoptera	Mordellidae	Mordellistena	undet	na	na	1
