year,quarter,treatment,block,plot,subplot,subplot.t,res.mass,tot.nh4,tot.no3,res.nh4,res.no3,tot.n,res.n,daily.nh4,daily.no3,daily.n
2011,2,hardwood control,valley,8,B,D,0.894,NA,NA,NA,NA,NA,NA,1.217,0.21,NA
2011,2,hardwood control,valley,8,B,X,0.852,NA,NA,NA,NA,NA,NA,1.517,0.332,NA
2011,3,girdled,valley,1,A,C,0.971,NA,NA,NA,NA,NA,NA,42.983,1.738,NA
2011,3,girdled,valley,1,A,D,0.921,NA,NA,NA,NA,NA,NA,1.861,0.365,NA
2011,3,girdled,valley,1,A,X,0.978,NA,NA,NA,NA,NA,NA,1.139,0.487,NA
2011,3,girdled,valley,1,B,C,0.942,NA,NA,NA,NA,NA,NA,1.225,0.548,NA
2011,3,girdled,valley,1,B,D,0.948,NA,NA,NA,NA,NA,NA,0.967,0.135,NA
2011,3,girdled,valley,1,B,X,0.933,NA,NA,NA,NA,NA,NA,1.216,0.086,NA
2011,3,logged,valley,2,A,C,0.976,NA,NA,NA,NA,NA,NA,0.811,0.313,NA
2011,3,logged,valley,2,A,D,0.969,NA,NA,NA,NA,NA,NA,0.817,0.112,NA
2011,3,logged,valley,2,A,X,0.936,NA,NA,NA,NA,NA,NA,0.895,0.329,NA
2011,3,logged,valley,2,B,C,1.004,NA,NA,NA,NA,NA,NA,0.827,0.286,NA
2011,3,logged,valley,2,B,D,0.985,NA,NA,NA,NA,NA,NA,0.93,0.211,NA
2011,3,logged,valley,2,B,X,0.96,NA,NA,NA,NA,NA,NA,1.092,0.608,NA
2011,3,hemlock control,valley,3,A,C,0.927,NA,NA,NA,NA,NA,NA,1.287,0.4,NA
2011,3,hemlock control,valley,3,A,D,0.976,NA,NA,NA,NA,NA,NA,2.094,0.538,NA
2011,3,hemlock control,valley,3,A,X,0.969,NA,NA,NA,NA,NA,NA,34.09,0.257,NA
2011,3,hemlock control,valley,3,B,C,0.96,NA,NA,NA,NA,NA,NA,1.38,0.364,NA
2011,3,hemlock control,valley,3,B,D,0.947,NA,NA,NA,NA,NA,NA,0.898,0.131,NA
2011,3,hemlock control,valley,3,B,X,0.958,NA,NA,NA,NA,NA,NA,2.196,0.465,NA
2011,3,logged,ridge,4,A,C,0.979,NA,NA,NA,NA,NA,NA,0.768,0.587,NA
2011,3,logged,ridge,4,A,D,0.982,NA,NA,NA,NA,NA,NA,0.893,0.153,NA
2011,3,logged,ridge,4,A,X,0.939,NA,NA,NA,NA,NA,NA,1.355,0.414,NA
2011,3,logged,ridge,4,B,C,1.001,NA,NA,NA,NA,NA,NA,1.06,0.363,NA
2011,3,logged,ridge,4,B,D,0.97,NA,NA,NA,NA,NA,NA,0.707,1.149,NA
2011,3,logged,ridge,4,B,X,0.965,NA,NA,NA,NA,NA,NA,1.114,0.32,NA
2011,3,girdled,ridge,5,A,C,0.865,NA,NA,NA,NA,NA,NA,5.031,1.784,NA
2011,3,girdled,ridge,5,A,D,0.997,NA,NA,NA,NA,NA,NA,0.893,0.216,NA
2011,3,girdled,ridge,5,A,X,0.945,NA,NA,NA,NA,NA,NA,1.702,0.41,NA
2011,3,girdled,ridge,5,B,C,0.962,NA,NA,NA,NA,NA,NA,1.693,0.548,NA
2011,3,girdled,ridge,5,B,D,0.972,NA,NA,NA,NA,NA,NA,2.896,0.78,NA
2011,3,girdled,ridge,5,B,X,0.932,NA,NA,NA,NA,NA,NA,1.104,0.443,NA
2011,3,hemlock control,ridge,6,A,C,0.975,NA,NA,NA,NA,NA,NA,0.798,0.661,NA
2011,3,hemlock control,ridge,6,A,D,0.948,NA,NA,NA,NA,NA,NA,0.772,0.101,NA
2011,3,hemlock control,ridge,6,A,X,1.05,NA,NA,NA,NA,NA,NA,30.581,0.735,NA
2011,3,hemlock control,ridge,6,B,C,0.93,NA,NA,NA,NA,NA,NA,1.39,0.704,NA
2011,3,hemlock control,ridge,6,B,D,1.007,NA,NA,NA,NA,NA,NA,1.002,1.185,NA
2011,3,hemlock control,ridge,6,B,X,0.951,NA,NA,NA,NA,NA,NA,1.075,0.458,NA
2011,3,hardwood control,ridge,7,A,C,0.967,NA,NA,NA,NA,NA,NA,0.866,0.182,NA
2011,3,hardwood control,ridge,7,A,D,1.003,NA,NA,NA,NA,NA,NA,0.743,0.13,NA
2011,3,hardwood control,ridge,7,A,X,0.937,NA,NA,NA,NA,NA,NA,2.794,0.429,NA
2011,3,hardwood control,ridge,7,B,C,0.966,NA,NA,NA,NA,NA,NA,1.194,0.351,NA
2011,3,hardwood control,ridge,7,B,D,0.951,NA,NA,NA,NA,NA,NA,2.26,0.56,NA
2011,3,hardwood control,ridge,7,B,X,0.974,NA,NA,NA,NA,NA,NA,1.293,0.453,NA
2011,3,hardwood control,valley,8,A,C,0.974,NA,NA,NA,NA,NA,NA,1.367,0.731,NA
2011,3,hardwood control,valley,8,A,D,0.929,NA,NA,NA,NA,NA,NA,1.128,0.378,NA
2011,3,hardwood control,valley,8,A,X,0.943,NA,NA,NA,NA,NA,NA,1.524,0.438,NA
2011,3,hardwood control,valley,8,B,C,0.925,NA,NA,NA,NA,NA,NA,0.777,0.064,NA
2011,3,hardwood control,valley,8,B,D,1.017,NA,NA,NA,NA,NA,NA,1.342,0.532,NA
2011,3,hardwood control,valley,8,B,X,0.976,NA,NA,NA,NA,NA,NA,2.709,1.29,NA
2011,4,girdled,valley,1,A,C,0.941,NA,NA,NA,NA,NA,NA,0.262,1.906,NA
2011,4,girdled,valley,1,A,D,0.866,NA,NA,NA,NA,NA,NA,0.093,1.035,NA
2011,4,girdled,valley,1,A,X,0.909,NA,NA,NA,NA,NA,NA,0.2,1.233,NA
2011,4,girdled,valley,1,B,C,0.909,NA,NA,NA,NA,NA,NA,0.104,1.298,NA
2011,4,girdled,valley,1,B,D,0.858,NA,NA,NA,NA,NA,NA,0.176,14.908,NA
2011,4,girdled,valley,1,B,X,0.856,NA,NA,NA,NA,NA,NA,0.099,1.071,NA
2011,4,logged,valley,2,A,C,0.912,NA,NA,NA,NA,NA,NA,0.085,1.019,NA
2011,4,logged,valley,2,A,D,0.888,NA,NA,NA,NA,NA,NA,0.577,20.716,NA
2011,4,logged,valley,2,A,X,0.893,NA,NA,NA,NA,NA,NA,0.14,1.528,NA
2011,4,logged,valley,2,B,C,0.921,NA,NA,NA,NA,NA,NA,0.153,35.222,NA
2011,4,logged,valley,2,B,D,0.89,NA,NA,NA,NA,NA,NA,0.087,1,NA
2011,4,logged,valley,2,B,X,0.871,NA,NA,NA,NA,NA,NA,0.333,0.969,NA
2011,4,hemlock control,valley,3,A,C,0.872,NA,NA,NA,NA,NA,NA,0.076,2.775,NA
2011,4,hemlock control,valley,3,A,D,0.903,NA,NA,NA,NA,NA,NA,0.093,1.482,NA
2011,4,hemlock control,valley,3,A,X,0.899,NA,NA,NA,NA,NA,NA,0.076,1.078,NA
2011,4,hemlock control,valley,3,B,C,0.951,NA,NA,NA,NA,NA,NA,0.08,1.137,NA
2011,4,hemlock control,valley,3,B,D,0.869,NA,NA,NA,NA,NA,NA,0.196,8.043,NA
2011,4,hemlock control,valley,3,B,X,0.926,NA,NA,NA,NA,NA,NA,0.053,1.168,NA
2011,4,logged,ridge,4,A,C,0.894,NA,NA,NA,NA,NA,NA,0.103,1.158,NA
2011,4,logged,ridge,4,A,D,0.886,NA,NA,NA,NA,NA,NA,0.863,2.977,NA
2011,4,logged,ridge,4,A,X,0.85,NA,NA,NA,NA,NA,NA,0.305,1.109,NA
2011,4,logged,ridge,4,B,C,0.887,NA,NA,NA,NA,NA,NA,0.169,14.569,NA
2011,4,logged,ridge,4,B,D,0.884,NA,NA,NA,NA,NA,NA,0.502,1.193,NA
2011,4,logged,ridge,4,B,X,0.875,NA,NA,NA,NA,NA,NA,0.067,1.017,NA
2011,4,girdled,ridge,5,A,C,0.892,NA,NA,NA,NA,NA,NA,0.073,1.826,NA
2011,4,girdled,ridge,5,A,D,0.87,NA,NA,NA,NA,NA,NA,0.085,1.326,NA
2011,4,girdled,ridge,5,A,X,0.909,NA,NA,NA,NA,NA,NA,0.165,1.277,NA
2011,4,girdled,ridge,5,B,C,0.939,NA,NA,NA,NA,NA,NA,0.437,105.326,NA
2011,4,girdled,ridge,5,B,D,0.873,NA,NA,NA,NA,NA,NA,0.147,29.606,NA
2011,4,girdled,ridge,5,B,X,0.977,NA,NA,NA,NA,NA,NA,0.224,1.134,NA
2011,4,hemlock control,ridge,6,A,C,0.894,NA,NA,NA,NA,NA,NA,0.074,1.084,NA
2011,4,hemlock control,ridge,6,A,D,0.978,NA,NA,NA,NA,NA,NA,0.158,1.234,NA
2011,4,hemlock control,ridge,6,A,X,0.901,NA,NA,NA,NA,NA,NA,0.078,3.461,NA
2011,4,hemlock control,ridge,6,B,C,0.869,NA,NA,NA,NA,NA,NA,0.582,1.199,NA
2011,4,hemlock control,ridge,6,B,D,0.843,NA,NA,NA,NA,NA,NA,0.176,1.072,NA
2011,4,hemlock control,ridge,6,B,X,0.899,NA,NA,NA,NA,NA,NA,0.154,1.056,NA
2011,4,hardwood control,ridge,7,A,C,0.881,NA,NA,NA,NA,NA,NA,0.174,0.973,NA
2011,4,hardwood control,ridge,7,A,D,0.874,NA,NA,NA,NA,NA,NA,0.092,1.501,NA
2011,4,hardwood control,ridge,7,A,X,0.9,NA,NA,NA,NA,NA,NA,0.521,1.223,NA
2011,4,hardwood control,ridge,7,B,C,0.909,NA,NA,NA,NA,NA,NA,0.083,1.03,NA
2011,4,hardwood control,ridge,7,B,D,0.878,NA,NA,NA,NA,NA,NA,0.087,1.036,NA
2011,4,hardwood control,ridge,7,B,X,0.876,NA,NA,NA,NA,NA,NA,0.084,1.152,NA
2011,4,hardwood control,valley,8,A,C,0.885,NA,NA,NA,NA,NA,NA,3.293,17.359,NA
2011,4,hardwood control,valley,8,A,D,0.841,NA,NA,NA,NA,NA,NA,0.048,1.082,NA
2011,4,hardwood control,valley,8,A,X,0.875,NA,NA,NA,NA,NA,NA,0.086,1.176,NA
2011,4,hardwood control,valley,8,B,C,0.889,NA,NA,NA,NA,NA,NA,0.087,1.194,NA
2011,4,hardwood control,valley,8,B,D,0.897,NA,NA,NA,NA,NA,NA,0.101,0.992,NA
2011,4,hardwood control,valley,8,B,X,0.87,NA,NA,NA,NA,NA,NA,1.205,1.576,NA
2012,1,girdled,valley,1,A,C,1.05,NA,NA,NA,NA,NA,NA,0.898,0.144,NA
2012,1,girdled,valley,1,A,D,1.093,NA,NA,NA,NA,NA,NA,0.839,0.072,NA
2012,1,girdled,valley,1,A,X,1.071,NA,NA,NA,NA,NA,NA,29.242,1.311,NA
2012,1,girdled,valley,1,B,C,,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,1,girdled,valley,1,B,D,,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,1,girdled,valley,1,B,X,1.076,NA,NA,NA,NA,NA,NA,49.879,0.135,NA
2012,1,logged,valley,2,A,C,1.049,NA,NA,NA,NA,NA,NA,0.924,0.074,NA
2012,1,logged,valley,2,A,D,1.001,NA,NA,NA,NA,NA,NA,10.802,0.435,NA
2012,1,logged,valley,2,A,X,1.077,NA,NA,NA,NA,NA,NA,0.998,0.102,NA
2012,1,logged,valley,2,B,C,1.062,NA,NA,NA,NA,NA,NA,0.956,0.091,NA
2012,1,logged,valley,2,B,D,1.051,NA,NA,NA,NA,NA,NA,1.217,0.197,NA
2012,1,logged,valley,2,B,X,1.067,NA,NA,NA,NA,NA,NA,1.502,0.565,NA
2012,1,hemlock control,valley,3,A,C,1.066,NA,NA,NA,NA,NA,NA,0.891,0.121,NA
2012,1,hemlock control,valley,3,A,D,1.061,NA,NA,NA,NA,NA,NA,0.957,0.505,NA
2012,1,hemlock control,valley,3,A,X,1.053,NA,NA,NA,NA,NA,NA,0.801,0.054,NA
2012,1,hemlock control,valley,3,B,C,1.067,NA,NA,NA,NA,NA,NA,1.483,0.446,NA
2012,1,hemlock control,valley,3,B,D,0.889,NA,NA,NA,NA,NA,NA,1.105,0.816,NA
2012,1,hemlock control,valley,3,B,X,1.085,NA,NA,NA,NA,NA,NA,1.191,0.117,NA
2012,1,logged,ridge,4,A,C,1.083,NA,NA,NA,NA,NA,NA,2.63,0.152,NA
2012,1,logged,ridge,4,A,D,1.07,NA,NA,NA,NA,NA,NA,0.918,0.094,NA
2012,1,logged,ridge,4,A,X,1.077,NA,NA,NA,NA,NA,NA,6.367,0.279,NA
2012,1,logged,ridge,4,B,C,1.041,NA,NA,NA,NA,NA,NA,1.045,0.056,NA
2012,1,logged,ridge,4,B,D,1.084,NA,NA,NA,NA,NA,NA,1.575,2.719,NA
2012,1,logged,ridge,4,B,X,1.112,NA,NA,NA,NA,NA,NA,1.678,0.261,NA
2012,1,girdled,ridge,5,A,C,1.057,NA,NA,NA,NA,NA,NA,1.148,0.166,NA
2012,1,girdled,ridge,5,A,D,1.097,NA,NA,NA,NA,NA,NA,1.1,0.104,NA
2012,1,girdled,ridge,5,A,X,1.095,NA,NA,NA,NA,NA,NA,2.511,0.344,NA
2012,1,girdled,ridge,5,B,C,1.066,NA,NA,NA,NA,NA,NA,11.133,0.362,NA
2012,1,girdled,ridge,5,B,D,1.03,NA,NA,NA,NA,NA,NA,1.178,0.083,NA
2012,1,girdled,ridge,5,B,X,1.069,NA,NA,NA,NA,NA,NA,1.067,0.084,NA
2012,1,hemlock control,ridge,6,A,C,1.072,NA,NA,NA,NA,NA,NA,0.873,0.057,NA
2012,1,hemlock control,ridge,6,A,D,1.088,NA,NA,NA,NA,NA,NA,0.921,0.124,NA
2012,1,hemlock control,ridge,6,A,X,1.052,NA,NA,NA,NA,NA,NA,2.106,0.103,NA
2012,1,hemlock control,ridge,6,B,C,1.038,NA,NA,NA,NA,NA,NA,1.029,0.724,NA
2012,1,hemlock control,ridge,6,B,D,1.084,NA,NA,NA,NA,NA,NA,1.186,0.237,NA
2012,1,hemlock control,ridge,6,B,X,1.086,NA,NA,NA,NA,NA,NA,1.026,0.08,NA
2012,1,hardwood control,ridge,7,A,C,1.038,NA,NA,NA,NA,NA,NA,0.972,0.248,NA
2012,1,hardwood control,ridge,7,A,D,1.093,NA,NA,NA,NA,NA,NA,0.983,0.094,NA
2012,1,hardwood control,ridge,7,A,X,1.068,NA,NA,NA,NA,NA,NA,1.599,1.074,NA
2012,1,hardwood control,ridge,7,B,C,1.133,NA,NA,NA,NA,NA,NA,2.875,0.337,NA
2012,1,hardwood control,ridge,7,B,D,1.071,NA,NA,NA,NA,NA,NA,0.942,0.068,NA
2012,1,hardwood control,ridge,7,B,X,1.014,NA,NA,NA,NA,NA,NA,1.047,0.135,NA
2012,1,hardwood control,valley,8,A,C,1.022,NA,NA,NA,NA,NA,NA,45.547,6.419,NA
2012,1,hardwood control,valley,8,A,D,1.06,NA,NA,NA,NA,NA,NA,0.865,0.096,NA
2012,1,hardwood control,valley,8,A,X,1.041,NA,NA,NA,NA,NA,NA,1.298,0.055,NA
2012,1,hardwood control,valley,8,B,C,1.04,NA,NA,NA,NA,NA,NA,1.464,0.589,NA
2012,1,hardwood control,valley,8,B,D,1.042,NA,NA,NA,NA,NA,NA,0.867,0.111,NA
2012,1,hardwood control,valley,8,B,X,1.028,NA,NA,NA,NA,NA,NA,0.981,0.214,NA
2013,2,girdled,valley,1,A,C,0.912,NA,NA,NA,NA,NA,NA,0.082,0.096,NA
2013,2,girdled,valley,1,A,D,0.853,NA,NA,NA,NA,NA,NA,0.111,0.02,NA
2013,2,girdled,valley,1,A,X,1.02,NA,NA,NA,NA,NA,NA,4.4,1.914,NA
2013,2,girdled,valley,1,B,C,0.88,NA,NA,NA,NA,NA,NA,0.312,0.235,NA
2013,2,girdled,valley,1,B,D,0.912,NA,NA,NA,NA,NA,NA,0.299,0.238,NA
2013,2,girdled,valley,1,B,X,0.98,NA,NA,NA,NA,NA,NA,0.082,0.014,NA
2013,2,logged,valley,2,A,C,1.067,NA,NA,NA,NA,NA,NA,0.152,0.068,NA
2013,2,logged,valley,2,A,D,1.03,NA,NA,NA,NA,NA,NA,0.172,0.134,NA
2013,2,logged,valley,2,A,X,1.006,NA,NA,NA,NA,NA,NA,0.217,0.029,NA
2013,2,logged,valley,2,B,C,0.898,NA,NA,NA,NA,NA,NA,0.207,0.152,NA
2013,2,logged,valley,2,B,D,0.903,NA,NA,NA,NA,NA,NA,0.158,0.021,NA
2013,2,logged,valley,2,B,X,0.996,NA,NA,NA,NA,NA,NA,0.109,0.019,NA
2013,2,hemlock control,valley,3,A,C,0.904,NA,NA,NA,NA,NA,NA,0.121,0.071,NA
2013,2,hemlock control,valley,3,A,D,1.003,NA,NA,NA,NA,NA,NA,0.163,0.08,NA
2013,2,hemlock control,valley,3,A,X,1.006,NA,NA,NA,NA,NA,NA,0.091,0.025,NA
2013,2,hemlock control,valley,3,B,C,1.039,NA,NA,NA,NA,NA,NA,0.168,0.154,NA
2013,2,hemlock control,valley,3,B,D,0.875,NA,NA,NA,NA,NA,NA,0.176,0.052,NA
2013,2,hemlock control,valley,3,B,X,0.896,NA,NA,NA,NA,NA,NA,0.256,0.038,NA
2013,2,logged,ridge,4,A,C,0.913,NA,NA,NA,NA,NA,NA,0.095,0.019,NA
2013,2,logged,ridge,4,A,D,0.979,NA,NA,NA,NA,NA,NA,0.076,0.003,NA
2013,2,logged,ridge,4,A,X,1.011,NA,NA,NA,NA,NA,NA,0.301,0.349,NA
2013,2,logged,ridge,4,B,C,1.066,NA,NA,NA,NA,NA,NA,0.148,0.112,NA
2013,2,logged,ridge,4,B,D,1.003,NA,NA,NA,NA,NA,NA,0.124,0.172,NA
2013,2,logged,ridge,4,B,X,0.861,NA,NA,NA,NA,NA,NA,0.19,0.098,NA
2013,2,girdled,ridge,5,A,C,1.016,NA,NA,NA,NA,NA,NA,0.277,0.135,NA
2013,2,girdled,ridge,5,A,D,1.081,NA,NA,NA,NA,NA,NA,0.147,0.067,NA
2013,2,girdled,ridge,5,A,X,0.983,NA,NA,NA,NA,NA,NA,0.083,0.007,NA
2013,2,girdled,ridge,5,B,C,0.99,NA,NA,NA,NA,NA,NA,8.064,0.13,NA
2013,2,girdled,ridge,5,B,D,0.964,NA,NA,NA,NA,NA,NA,0.132,0.022,NA
2013,2,girdled,ridge,5,B,X,0.97,NA,NA,NA,NA,NA,NA,0.38,0.038,NA
2013,2,hemlock control,ridge,6,A,C,0.897,NA,NA,NA,NA,NA,NA,0.116,0.067,NA
2013,2,hemlock control,ridge,6,A,D,0.902,NA,NA,NA,NA,NA,NA,0.12,0.043,NA
2013,2,hemlock control,ridge,6,A,X,0.871,NA,NA,NA,NA,NA,NA,0.127,0.069,NA
2013,2,hemlock control,ridge,6,B,C,0.892,NA,NA,NA,NA,NA,NA,0.155,0.115,NA
2013,2,hemlock control,ridge,6,B,D,1.018,NA,NA,NA,NA,NA,NA,0.787,0.162,NA
2013,2,hemlock control,ridge,6,B,X,0.894,NA,NA,NA,NA,NA,NA,0.204,0.035,NA
2013,2,hardwood control,ridge,7,A,C,0.903,NA,NA,NA,NA,NA,NA,0.061,0.01,NA
2013,2,hardwood control,ridge,7,A,D,1.011,NA,NA,NA,NA,NA,NA,0.075,0.012,NA
2013,2,hardwood control,ridge,7,A,X,0.982,NA,NA,NA,NA,NA,NA,0.153,0.041,NA
2013,2,hardwood control,ridge,7,B,C,0.965,NA,NA,NA,NA,NA,NA,0.086,0.018,NA
2013,2,hardwood control,ridge,7,B,D,0.874,NA,NA,NA,NA,NA,NA,0.093,0.014,NA
2013,2,hardwood control,ridge,7,B,X,0.904,NA,NA,NA,NA,NA,NA,0.097,0.081,NA
2013,2,hardwood control,valley,8,A,C,0.924,NA,NA,NA,NA,NA,NA,0.254,0.674,NA
2013,2,hardwood control,valley,8,A,D,0.886,NA,NA,NA,NA,NA,NA,0.245,0.125,NA
2013,2,hardwood control,valley,8,A,X,1.042,NA,NA,NA,NA,NA,NA,0.094,0.048,NA
2013,2,hardwood control,valley,8,B,C,0.967,NA,NA,NA,NA,NA,NA,0.102,0.005,NA
2013,2,hardwood control,valley,8,B,D,0.871,NA,NA,NA,NA,NA,NA,0.105,0.08,NA
2013,2,hardwood control,valley,8,B,X,0.984,NA,NA,NA,NA,NA,NA,0.133,0.058,NA
2013,3,girdled,valley,1,A,C,0.912,NA,NA,NA,NA,NA,NA,0.019,0.02,NA
2013,3,girdled,valley,1,A,D,0.853,NA,NA,NA,NA,NA,NA,0.151,1.229,NA
2013,3,girdled,valley,1,A,X,1.02,NA,NA,NA,NA,NA,NA,1.008,0.381,NA
2013,3,girdled,valley,1,B,C,0.88,NA,NA,NA,NA,NA,NA,-0.002,-0.017,NA
2013,3,girdled,valley,1,B,D,0.912,NA,NA,NA,NA,NA,NA,0.265,0.26,NA
2013,3,girdled,valley,1,B,X,0.98,NA,NA,NA,NA,NA,NA,0.006,0.003,NA
2013,3,logged,valley,2,A,C,1.067,NA,NA,NA,NA,NA,NA,-0.012,0.021,NA
2013,3,logged,valley,2,A,D,1.03,NA,NA,NA,NA,NA,NA,-0.011,0.046,NA
2013,3,logged,valley,2,A,X,1.006,NA,NA,NA,NA,NA,NA,0.149,0.079,NA
2013,3,logged,valley,2,B,C,0.898,NA,NA,NA,NA,NA,NA,0.007,0.02,NA
2013,3,logged,valley,2,B,D,0.903,NA,NA,NA,NA,NA,NA,0.173,0.093,NA
2013,3,logged,valley,2,B,X,0.996,NA,NA,NA,NA,NA,NA,0.2,0.021,NA
2013,3,hemlock control,valley,3,A,C,0.904,NA,NA,NA,NA,NA,NA,0.039,0.087,NA
2013,3,hemlock control,valley,3,A,D,1.003,NA,NA,NA,NA,NA,NA,0.031,0.131,NA
2013,3,hemlock control,valley,3,A,X,1.006,NA,NA,NA,NA,NA,NA,0.021,0.049,NA
2013,3,hemlock control,valley,3,B,C,1.039,NA,NA,NA,NA,NA,NA,0.056,0.052,NA
2013,3,hemlock control,valley,3,B,D,0.875,NA,NA,NA,NA,NA,NA,0.009,0.01,NA
2013,3,hemlock control,valley,3,B,X,0.896,NA,NA,NA,NA,NA,NA,-0.01,0.018,NA
2013,3,logged,ridge,4,A,C,0.913,NA,NA,NA,NA,NA,NA,0.082,0.136,NA
2013,3,logged,ridge,4,A,D,0.979,NA,NA,NA,NA,NA,NA,-0.001,0.131,NA
2013,3,logged,ridge,4,A,X,1.011,NA,NA,NA,NA,NA,NA,0.011,0.012,NA
2013,3,logged,ridge,4,B,C,1.066,NA,NA,NA,NA,NA,NA,0.189,0.163,NA
2013,3,logged,ridge,4,B,D,1.003,NA,NA,NA,NA,NA,NA,0.455,0.156,NA
2013,3,logged,ridge,4,B,X,0.861,NA,NA,NA,NA,NA,NA,0.311,0.881,NA
2013,3,girdled,ridge,5,A,C,1.016,NA,NA,NA,NA,NA,NA,0.295,0.521,NA
2013,3,girdled,ridge,5,A,D,1.081,NA,NA,NA,NA,NA,NA,0.028,0.076,NA
2013,3,girdled,ridge,5,A,X,0.983,NA,NA,NA,NA,NA,NA,-0.003,-0.001,NA
2013,3,girdled,ridge,5,B,C,0.99,NA,NA,NA,NA,NA,NA,0.046,0.107,NA
2013,3,girdled,ridge,5,B,D,0.964,NA,NA,NA,NA,NA,NA,0.092,0.114,NA
2013,3,girdled,ridge,5,B,X,0.97,NA,NA,NA,NA,NA,NA,0.863,0.043,NA
2013,3,hemlock control,ridge,6,A,C,0.897,NA,NA,NA,NA,NA,NA,0.11,0.046,NA
2013,3,hemlock control,ridge,6,A,D,0.902,NA,NA,NA,NA,NA,NA,0.543,0.296,NA
2013,3,hemlock control,ridge,6,A,X,0.871,NA,NA,NA,NA,NA,NA,0.053,0.087,NA
2013,3,hemlock control,ridge,6,B,C,0.892,NA,NA,NA,NA,NA,NA,0.003,0.054,NA
2013,3,hemlock control,ridge,6,B,D,1.018,NA,NA,NA,NA,NA,NA,0.122,0.195,NA
2013,3,hemlock control,ridge,6,B,X,0.894,NA,NA,NA,NA,NA,NA,0.076,0.213,NA
2013,3,hardwood control,ridge,7,A,C,0.903,NA,NA,NA,NA,NA,NA,0.037,0.037,NA
2013,3,hardwood control,ridge,7,A,D,1.011,NA,NA,NA,NA,NA,NA,0.022,0.022,NA
2013,3,hardwood control,ridge,7,A,X,0.982,NA,NA,NA,NA,NA,NA,0.051,-7.05E-05,NA
2013,3,hardwood control,ridge,7,B,C,0.965,NA,NA,NA,NA,NA,NA,0.002,0.04,NA
2013,3,hardwood control,ridge,7,B,D,0.874,NA,NA,NA,NA,NA,NA,0.01,0.238,NA
2013,3,hardwood control,ridge,7,B,X,0.904,NA,NA,NA,NA,NA,NA,0.047,0.042,NA
2013,3,hardwood control,valley,8,A,C,0.924,NA,NA,NA,NA,NA,NA,0.342,0.228,NA
2013,3,hardwood control,valley,8,A,D,0.886,NA,NA,NA,NA,NA,NA,0.179,0.295,NA
2013,3,hardwood control,valley,8,A,X,1.042,NA,NA,NA,NA,NA,NA,0.022,0.04,NA
2013,3,hardwood control,valley,8,B,C,0.967,NA,NA,NA,NA,NA,NA,0.099,0.038,NA
2013,3,hardwood control,valley,8,B,D,0.871,NA,NA,NA,NA,NA,NA,0.102,0.1,NA
2013,3,hardwood control,valley,8,B,X,0.984,NA,NA,NA,NA,NA,NA,0.508,0.247,NA
2013,4,girdled,valley,1,A,C,0.817,NA,NA,NA,NA,NA,NA,0.167,0.161,NA
2013,4,girdled,valley,1,A,D,0.786,NA,NA,NA,NA,NA,NA,0.126,0.052,NA
2013,4,girdled,valley,1,A,X,0.813,NA,NA,NA,NA,NA,NA,0.797,1.192,NA
2013,4,girdled,valley,1,B,C,0.821,NA,NA,NA,NA,NA,NA,0.173,0.086,NA
2013,4,girdled,valley,1,B,D,0.807,NA,NA,NA,NA,NA,NA,0.192,0.075,NA
2013,4,girdled,valley,1,B,X,0.48,NA,NA,NA,NA,NA,NA,0.112,0.016,NA
2013,4,logged,valley,2,A,C,0.821,NA,NA,NA,NA,NA,NA,0.184,0.312,NA
2013,4,logged,valley,2,A,D,0.821,NA,NA,NA,NA,NA,NA,0.15,0.063,NA
2013,4,logged,valley,2,A,X,0.813,NA,NA,NA,NA,NA,NA,0.157,0.109,NA
2013,4,logged,valley,2,B,C,0.82,NA,NA,NA,NA,NA,NA,0.176,0.056,NA
2013,4,logged,valley,2,B,D,0.807,NA,NA,NA,NA,NA,NA,0.102,0.039,NA
2013,4,logged,valley,2,B,X,0.786,NA,NA,NA,NA,NA,NA,0.237,0.99,NA
2013,4,hemlock control,valley,3,A,C,0.827,NA,NA,NA,NA,NA,NA,0.249,0.214,NA
2013,4,hemlock control,valley,3,A,D,0.819,NA,NA,NA,NA,NA,NA,0.132,0.315,NA
2013,4,hemlock control,valley,3,A,X,0.824,NA,NA,NA,NA,NA,NA,0.11,0.102,NA
2013,4,hemlock control,valley,3,B,C,0.808,NA,NA,NA,NA,NA,NA,0.179,0.328,NA
2013,4,hemlock control,valley,3,B,D,0.816,NA,NA,NA,NA,NA,NA,0.108,0.052,NA
2013,4,hemlock control,valley,3,B,X,0.804,NA,NA,NA,NA,NA,NA,0.128,0.022,NA
2013,4,logged,ridge,4,A,C,0.798,NA,NA,NA,NA,NA,NA,0.259,0.058,NA
2013,4,logged,ridge,4,A,D,0.81,NA,NA,NA,NA,NA,NA,0.138,0.017,NA
2013,4,logged,ridge,4,A,X,0.8,NA,NA,NA,NA,NA,NA,0.367,0.018,NA
2013,4,logged,ridge,4,B,C,0.818,NA,NA,NA,NA,NA,NA,0.334,0.075,NA
2013,4,logged,ridge,4,B,D,0.819,NA,NA,NA,NA,NA,NA,0.124,1.014,NA
2013,4,logged,ridge,4,B,X,0.756,NA,NA,NA,NA,NA,NA,0.192,0.238,NA
