year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
1982,N00B,b,Grazing_noFire,phoetaliot nebrascen,7.5,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N00B,b,Grazing_noFire,hesperotet species,0.75,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N00B,b,Grazing_noFire,melanoplus femurrubr,0.5,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N00B,b,Grazing_noFire,pseudopoma brachypte,0.75,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N00B,b,Grazing_noFire,melanoplus confusus,0.25,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N00B,b,Grazing_noFire,mermiria bivittata,0.25,joern_2019,fire and grazing,T1,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,phoetaliot nebrascen,25.6666666666667,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,melanoplus scudderi,11.3333333333333,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,melanoplus keeleri,1.66666666666667,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,melanoplus bivittatu,0.333333333333333,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,pseudopoma brachypte,2,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,hypochlora alba,4,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,melanoplus femurrubr,12,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,hesperotet speciosus,0.333333333333333,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1982,N01B,a,Grazing_fire01,orphulella speciosa,2,joern_2019,fire and grazing,T1,AI,9,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
