sampling.id,site,date,month,day,year,doy,cham,subs,treat,method,id,genus,species,n,caste,notes,pinned,warming,target.delta
5,DF,2009-10-02,10,2,2009,275,14,A,Pre-treat,Pitfall,KLS,Aphaenogaster,carolinensis,3,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,14,A,Pre-treat,Pitfall,KLS,Prenolepis,imparis,22,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,14,B,Pre-treat,Pitfall,KLS,Aphaenogaster,rudis,3,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,14,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
5,DF,2009-10-02,10,2,2009,275,14,D,Pre-treat,Pitfall,KLS,Aphaenogaster,rudis,2,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,14,D,Pre-treat,Pitfall,KLS,Prenolepis,imparis,3,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,A,Pre-treat,Pitfall,KLS,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,A,Pre-treat,Pitfall,KLS,Camponotus,castaneus,1,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,B,Pre-treat,Pitfall,KLS,Aphaenogaster,carolinensis,2,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,B,Pre-treat,Pitfall,KLS,Crematogaster,lineolata,1,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,C,Pre-treat,Pitfall,KLS,Aphaenogaster,carolinensis,2,Worker,NA,0,NA,NA
5,DF,2009-10-02,10,2,2009,275,15,D,Pre-treat,Pitfall,KLS,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,1,A,Pre-treat,Pitfall,NLM,Crematogaster,lineolata,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,1,A,Pre-treat,Pitfall,NLM,Prenolepis,imparis,5,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,1,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,4,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,1,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,1,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,2,A,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,2,A,Pre-treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,2,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,2,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,2,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,4,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,3,A,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,3,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,3,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,3,C,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,3,D,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,4,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,4,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,4,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,4,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,4,D,Pre-treat,Pitfall,NLM,Temnothorax,pergandei,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,5,A,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,5,B,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,5,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,5,D,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,6,A,Pre-treat,Pitfall,NLM,Prenolepis,imparis,4,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,6,B,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,6,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,6,D,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,A,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,B,Pre-treat,Pitfall,NLM,Stigmatomma,pallipes,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,C,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,C,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,7,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,8,A,Pre-treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,8,B,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,8,C,Pre-treat,Pitfall,NLM,Myrmecina,americana,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,8,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,9,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,8,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,10,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,9,A,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,9,A,Pre-treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,9,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,9,C,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,9,D,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,10,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,10,B,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,10,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,10,D,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,A,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,B,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,5,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,D,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,11,D,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,B,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,C,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,C,Pre-treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,12,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,B,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,B,Pre-treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,C,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,2,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,C,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,13,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,8,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,14,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,14,B,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,14,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,5,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,14,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,14,D,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,A,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,B,Pre-treat,Pitfall,NLM,Nylanderia,faisonensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,B,Pre-treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,C,Pre-treat,Pitfall,NA,NA,NA,0,NA,NA,NA,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,D,Pre-treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,NA,NA
6,DF,2009-11-06,11,6,2009,310,15,D,Pre-treat,Pitfall,NLM,Prenolepis,imparis,37,Worker,NA,0,NA,NA
8,DF,2010-01-28,1,28,2010,28,1,A,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,3.5
8,DF,2010-01-28,1,28,2010,28,1,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,3.5
8,DF,2010-01-28,1,28,2010,28,1,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3.5
8,DF,2010-01-28,1,28,2010,28,1,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3.5
8,DF,2010-01-28,1,28,2010,28,2,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,2,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,2,C,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,2,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,3,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,4.5
8,DF,2010-01-28,1,28,2010,28,3,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,4.5
8,DF,2010-01-28,1,28,2010,28,3,C,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,4.5
8,DF,2010-01-28,1,28,2010,28,3,D,Treat,Pitfall,NLM,Prenolepis,imparis,5,Worker,NA,0,Heated,4.5
8,DF,2010-01-28,1,28,2010,28,4,A,Treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,4,B,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,4,C,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,4,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,4,D,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,4,D,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,2
8,DF,2010-01-28,1,28,2010,28,5,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,5,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,5,C,Treat,Pitfall,NLM,Prenolepis,imparis,6,Worker,NA,0,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,5,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,5,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,6,A,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,1.5
8,DF,2010-01-28,1,28,2010,28,6,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,1.5
8,DF,2010-01-28,1,28,2010,28,6,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,1.5
8,DF,2010-01-28,1,28,2010,28,6,D,Treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,Heated,1.5
8,DF,2010-01-28,1,28,2010,28,7,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3
8,DF,2010-01-28,1,28,2010,28,7,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3
8,DF,2010-01-28,1,28,2010,28,7,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3
8,DF,2010-01-28,1,28,2010,28,7,D,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,3
8,DF,2010-01-28,1,28,2010,28,8,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5
8,DF,2010-01-28,1,28,2010,28,8,B,Treat,Pitfall,NLM,Camponotus,chromaiodes,1,Worker,NA,0,Heated,5
8,DF,2010-01-28,1,28,2010,28,8,C,Treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,Heated,5
8,DF,2010-01-28,1,28,2010,28,8,D,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,5
8,DF,2010-01-28,1,28,2010,28,9,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
8,DF,2010-01-28,1,28,2010,28,9,B,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,5.5
8,DF,2010-01-28,1,28,2010,28,9,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
8,DF,2010-01-28,1,28,2010,28,9,D,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,5.5
8,DF,2010-01-28,1,28,2010,28,10,A,Treat,Pitfall,NLM,Stenamma,impar,3,Worker,NA,0,Heated,2.5
8,DF,2010-01-28,1,28,2010,28,10,B,Treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,Heated,2.5
8,DF,2010-01-28,1,28,2010,28,10,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2.5
8,DF,2010-01-28,1,28,2010,28,10,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2.5
8,DF,2010-01-28,1,28,2010,28,11,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,11,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,11,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,11,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
8,DF,2010-01-28,1,28,2010,28,12,A,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,4
8,DF,2010-01-28,1,28,2010,28,12,B,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,4
8,DF,2010-01-28,1,28,2010,28,12,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,4
8,DF,2010-01-28,1,28,2010,28,12,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,4
8,DF,2010-01-28,1,28,2010,28,13,A,Treat,Pitfall,NLM,Prenolepis,imparis,4,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,13,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,13,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,13,D,Treat,Pitfall,NLM,Prenolepis,imparis,3,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,14,A,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,14,B,Treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,14,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,14,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,15,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,15,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,15,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
8,DF,2010-01-28,1,28,2010,28,15,D,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
11,DF,2010-04-02,4,2,2010,92,1,A,Treat,Pitfall,NLM,Crematogaster,lineolata,1,Worker,NA,0,Heated,3.5
11,DF,2010-04-02,4,2,2010,92,1,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,3.5
11,DF,2010-04-02,4,2,2010,92,1,C,Treat,Pitfall,NLM,Crematogaster,lineolata,2,Worker,NA,0,Heated,3.5
11,DF,2010-04-02,4,2,2010,92,1,D,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,3.5
11,DF,2010-04-02,4,2,2010,92,2,A,Treat,Pitfall,NLM,Formica,subsericea,2,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,A,Treat,Pitfall,NLM,Lasius,flavus,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,B,Treat,Pitfall,NLM,Formica,pallidefulva,2,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,B,Treat,Pitfall,NLM,Formica,subsericea,3,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,B,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,C,Treat,Pitfall,NLM,Crematogaster,lineolata,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,2,D,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,3,A,Treat,Pitfall,NLM,Aphaenogaster,lamellidens,1,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,A,Treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,B,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,D,Treat,Pitfall,NLM,Formica,pallidefulva,1,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,D,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,3,D,Treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,Heated,4.5
11,DF,2010-04-02,4,2,2010,92,4,A,Treat,Pitfall,NLM,Crematogaster,lineolata,1,Worker,NA,0,Heated,2
11,DF,2010-04-02,4,2,2010,92,4,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2
11,DF,2010-04-02,4,2,2010,92,4,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2
11,DF,2010-04-02,4,2,2010,92,4,D,Treat,Pitfall,NLM,Lasius,flavus,1,Worker,NA,0,Heated,2
11,DF,2010-04-02,4,2,2010,92,4,D,Treat,Pitfall,NLM,Prenolepis,imparis,2,Worker,NA,0,Heated,2
11,DF,2010-04-02,4,2,2010,92,4,D,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,2
11,DF,2010-04-02,4,2,2010,92,5,A,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,5,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,5,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,5,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
11,DF,2010-04-02,4,2,2010,92,6,A,Treat,Pitfall,NLM,Stenamma,impar,3,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,6,B,Treat,Pitfall,NLM,Crematogaster,lineolata,2,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,6,C,Treat,Pitfall,NLM,Crematogaster,lineolata,3,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,6,C,Treat,Pitfall,NLM,Stenamma,impar,2,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,6,D,Treat,Pitfall,NLM,Crematogaster,lineolata,1,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,6,D,Treat,Pitfall,NLM,Stenamma,impar,3,Worker,NA,0,Heated,1.5
11,DF,2010-04-02,4,2,2010,92,7,A,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,2,Worker,NA,0,Heated,3
11,DF,2010-04-02,4,2,2010,92,7,A,Treat,Pitfall,NLM,Formica,subsericea,2,Worker,NA,0,Heated,3
11,DF,2010-04-02,4,2,2010,92,7,B,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,3
11,DF,2010-04-02,4,2,2010,92,7,C,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,3
11,DF,2010-04-02,4,2,2010,92,7,D,Treat,Pitfall,NLM,Stenamma,diecki,1,Worker,Added cf; vouchers misplaced (LMN),0,Heated,3
11,DF,2010-04-02,4,2,2010,92,8,A,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,5
11,DF,2010-04-02,4,2,2010,92,8,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5
11,DF,2010-04-02,4,2,2010,92,8,C,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,5
11,DF,2010-04-02,4,2,2010,92,8,D,Treat,Pitfall,NLM,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,5
11,DF,2010-04-02,4,2,2010,92,8,D,Treat,Pitfall,NLM,Formica,pallidefulva,2,Worker,NA,0,Heated,5
11,DF,2010-04-02,4,2,2010,92,8,D,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,NA,0,Heated,5
11,DF,2010-04-02,4,2,2010,92,9,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
11,DF,2010-04-02,4,2,2010,92,9,B,Treat,Pitfall,NLM,Prenolepis,imparis,1,Worker,NA,0,Heated,5.5
11,DF,2010-04-02,4,2,2010,92,9,B,Treat,Pitfall,NLM,Stenamma,impar,1,Worker,Change from Stenamma diecki (LMN),0,Heated,5.5
11,DF,2010-04-02,4,2,2010,92,9,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
