Period,Year,Month,Creek,Nutrient,Branch,Fish,Transect,Habitat,Rep,num Fabricia sabella,num Manayunkia aestuarina,num Nereis diversicolor,num Eteone heteropoda,num Captiella capitata,num Streblospio benedicti,num Polydora cornuta,num Pygospio elegans,num Marenzelleria viridis,num Hobsonia florida,num Orbiniidae,num Total polychaetes,num Paranais litoralis,num Tubificoides benedeni,num Tubificoides wasselli,num Tubificoides brownae,num Monopylephorus sp.,num Psammoryctides sp.,num Cernosvitoviella immota,num other_enchytraeids,num Unidentified oligochaetes,Total Oligochaetes,num amphipods,num talitrid amphipods,num Orchestia grillus,num gamarid amphipods,Total amphipods,num Littorophiloscia vittata,num Erichsonella attenuata,num Edotea triloba,num Hargeria rapax,num Ceratopogonidae,num Tabanidae,num Dolichopodidae,num Insect,Total Insect,num Isopoda,num Cyathura polita,Total Isopoda,num mussels,num Geukensia demissa,num Bivalve,Total Bivalve,num Melampus b.,num Gastropoda,num Mites,num Ostracod,num Springtail,num Psuedoscorpion,num Spider,num Turbellaria,num flatworm,total flatworm,num Nematostella vectensis,num  Actiniaria,total  Actiniaria,num Nemertea,num Oxyurostylis smithi,num unknown,num Limulus
Before,2003,August,Sweeney,Fertilized,L,Ambient,3,TSA,1,0,5,1,0,0,2,1,0,0,0,0,9,5,0,0,0,0,0,15,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,L,Ambient,1,TSA,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,L,Ambient,2,TSA,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,L,Ambient,3,TSA,1,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,51,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,L,Ambient,1,TSA,1,2,32,1,0,3,0,0,3,0,0,0,41,57,1,11,0,0,3,3,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,L,Ambient,2,TSA,1,8,118,0,6,2,0,0,0,0,0,0,134,0,0,0,0,0,0,51,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,L,Ambient,3,TSA,1,0,28,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,43,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,1,CW,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,2,CW,1,13,10,1,0,2,0,0,1,0,0,0,27,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,3,CW,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,1,CW,1,3,3,0,0,2,1,0,0,0,0,0,9,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,2,CW,1,0,1,6,1,0,0,3,0,0,0,0,11,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,3,CW,1,8,105,0,0,3,2,0,0,0,0,0,118,31,0,0,1,0,0,133,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,1,CW,1,13,36,2,1,3,0,0,8,0,0,0,63,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,2,CW,1,23,18,1,0,0,1,0,2,0,0,0,45,15,0,0,0,0,0,2,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,3,CW,1,32,25,0,0,0,3,0,5,0,0,0,65,30,0,0,0,0,0,171,6,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,1,CW,1,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,2,CW,1,21,6,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,95,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,3,CW,1,11,17,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,174,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,1,CW,1,12,45,0,0,0,0,0,0,0,0,0,57,15,0,0,0,0,0,89,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,2,CW,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,230,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,3,CW,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,1,CW,1,16,55,0,0,0,0,6,0,0,0,0,77,46,0,0,0,0,0,3,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,2,CW,1,43,33,0,0,0,0,1,0,0,0,0,77,89,0,1,1,0,0,41,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,3,CW,1,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,1,MF,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,2,MF,1,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,3,MF,1,0,1,15,0,0,12,0,0,0,0,0,28,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,1,MF,1,0,2,7,3,0,53,0,0,0,0,0,65,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,2,MF,1,0,3,3,3,0,23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,3,MF,1,0,0,10,4,0,24,4,0,0,0,0,42,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,1,MF,1,0,1,1,3,0,12,1,0,0,0,0,18,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,2,MF,1,0,4,2,2,3,5,1,2,2,0,0,21,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,3,MF,1,2,5,0,0,0,13,1,1,0,0,0,22,8,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,1,MF,1,0,0,8,0,0,10,0,0,0,0,0,18,2,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,2,MF,1,0,0,4,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,3,MF,1,0,0,14,0,0,42,0,0,0,0,0,56,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,1,MF,1,0,0,1,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,2,MF,1,0,1,16,0,0,1,4,0,0,0,0,22,23,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,3,MF,1,0,2,9,0,0,19,2,0,0,0,0,32,12,0,0,1,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,1,MF,1,0,1,11,0,0,3,11,0,0,0,0,26,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,2,MF,1,0,0,1,0,0,0,0,1,0,0,0,2,22,0,0,17,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,3,MF,1,1,1,5,0,0,2,0,0,0,0,0,9,25,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,1,SP,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,2,SP,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,3,SP,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,1,SP,1,0,8,0,0,0,0,0,0,0,0,0,8,2,0,5,0,0,0,1,7,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,2,SP,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,3,SP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,1,SP,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,2,SP,1,0,2,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,3,SP,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,1,SP,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,2,SP,1,0,7,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,3,SP,1,0,29,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,1,SP,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,2,SP,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,3,SP,1,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,3,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,1,SP,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,2,SP,1,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10,0,2,5,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,3,SP,1,0,2,0,0,0,0,0,0,0,0,0,2,13,0,1,0,1,0,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,1,SSA,1,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,7,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,3,SSA,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,1,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,7,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,3,SSA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,1,SSA,1,0,7,1,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,6,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,3,SSA,1,1,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,1,SSA,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Sweeney,Fertilized,R,Low,3,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,11,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,1,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Sweeney,Fertilized,R,Low,3,SSA,1,0,1,0,0,0,0,0,0,0,0,0,1,8,0,5,0,3,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,1,SSA,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Sweeney,Fertilized,R,Low,3,SSA,1,0,8,0,0,0,0,0,0,0,0,0,8,21,0,4,0,4,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,1,TSA,1,0,21,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,2,TSA,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,August,Clubhead,Fertilized,R,Low,3,TSA,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,50,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,1,TSA,1,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,85,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,2,TSA,1,0,5,1,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,July,Clubhead,Fertilized,R,Low,3,TSA,1,5,16,0,0,0,0,0,0,0,0,0,21,1,0,1,0,0,0,69,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,1,TSA,1,0,12,1,0,2,0,0,0,0,0,0,15,2,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Before,2003,June,Clubhead,Fertilized,R,Low,2,TSA,1,0,6,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
