"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"allison_2018","2012","08","01","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T19",NA,"campen","count",7,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",4,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",2,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",3,"count",NA
"allison_2018","2012","08","01","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T19",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T19",NA,"forsub3","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T19",NA,"campen","count",1,"count",NA
"allison_2018","2012","08","01","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T19",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T20",NA,"lasali","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_control","manipulated community",NA,"T20",NA,"aphpic","count",6,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_control","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_control","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_control","manipulated community",NA,"T20",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T20",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T20",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T20",NA,"myrsmi","count",2,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T20",NA,"forsub3","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","B","log_control","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T20",NA,"camnov","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T20",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T20",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T20",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T20",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T20",NA,"forsub3","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T20",NA,"camnov","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T20",NA,"aphpic","count",4,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T20",NA,"campen","count",2,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T20",NA,"aphpic","count",4,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T20",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","06","05","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T20",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T20",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T20",NA,"myrpun","count",6,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T20",NA,"campen","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T20",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T20",NA,"myrpun","count",2,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","06","05","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T20",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T21",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T21",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T21",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T21",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"campen","count",2,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"myrpun","count",4,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"tapses","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","B","log_control","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"stedie","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_control","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T21",NA,"camnov","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"camnov","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_control","manipulated community",NA,"T21",NA,"steimp","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"camnov","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"forsub3","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"camnov","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T21",NA,"lasumb","count",3,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T21",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T21",NA,"aphpic","count",4,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T21",NA,"aphpic","count",8,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T21",NA,"aphpic","count",14,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T21",NA,"aphpic","count",8,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T21",NA,"campen","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T21",NA,"temlon","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T21",NA,"steimp","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T21",NA,"forsub3","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T21",NA,"forsub2","count",1,"count",NA
"allison_2018","2013","07","05","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T21",NA,"myrpun","count",3,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T21",NA,"myrpun","count",2,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T21",NA,"aphpic","count",5,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T21",NA,"campen","count",1,"count",NA
"allison_2018","2013","07","05","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T21",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T22",NA,"campen","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T22",NA,"camnov","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T22",NA,"camnov","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T22",NA,"campen","count",5,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T22",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"steimp","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"steimp","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T22",NA,"campen","count",3,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T22",NA,"campen","count",24,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"camnov","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"campen","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"camnov","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_control","manipulated community",NA,"T22",NA,"campen","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"forsub3","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T22",NA,"myrsmi","count",3,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T22",NA,"aphpic","count",7,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T22",NA,"myrsmi","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T22",NA,"aphpic","count",3,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T22",NA,"campen","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T22",NA,"aphpic","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T22",NA,"campen","count",1,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T22",NA,"forsub3","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T22",NA,"forsub3","count",2,"count",NA
"allison_2018","2013","08","14","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T22",NA,"myrpun","count",1,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T22",NA,"aphpic","count",2,"count",NA
"allison_2018","2013","08","14","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T22",NA,"forsub3","count",1,"count",NA
