year,site,block,plot,subplot,treatment,species,value,dataset_id,timepoints,design,time_since_disturbance,treatment_type,realm,taxon,metric,unit,comment
2003,Clubhead,MF,2,1,nutrient+fish,Total.polychaetes,19.3333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,2,1,nutrient+fish,Paranais.litoralis,4,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,2,1,nutrient+fish,Monopylephorus.sp.,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Manayunkia.aestuarina,8,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Nereis.diversicolor,2.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Eteone.heteropoda,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Streblospio.benedicti,11.3333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Polydora.cornuta,1.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Hobsonia.florida,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Total.polychaetes,24,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Paranais.litoralis,1.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Tubificoides.wasselli,2.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Tubificoides.brownae,1.66666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Monopylephorus.sp.,7.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,Cernosvitoviella.immota,20,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient addition,other_enchytraeids,6,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Fabricia.sabella,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Manayunkia.aestuarina,2,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Nereis.diversicolor,8.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Eteone.heteropoda,1.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Streblospio.benedicti,16.3333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Polydora.cornuta,1.66666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Pygospio.elegans,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Total.polychaetes,30.6666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Paranais.litoralis,6,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Tubificoides.benedeni,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Tubificoides.wasselli,1,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,MF,3,1,nutrient+fish,Monopylephorus.sp.,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,SP,1,1,nutrient addition,Fabricia.sabella,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,Clubhead,SP,1,1,nutrient addition,Manayunkia.aestuarina,1.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
