lakeid,year4,sample_date,station,species_code,species,number_per_liter
"LR",2000,2000-07-05,2,60300,"ASPLANCHNA",28.80
"LR",2000,2000-07-05,2,61801,"KERATELLA COCHLEARIS",47.00
"LR",2000,2000-07-05,2,61808,"KERATELLA TAUROCEPHALA",1.50
"LR",2000,2000-07-05,2,63004,"POLYARTHRA REMATA",3.00
"LR",2000,2000-07-05,2,63005,"POLYARTHRA VULGARIS",151.50
"LR",2000,2000-07-05,2,63602,"TRICHOCERCA BIROSTRIS",7.60
"LR",2000,2000-07-05,2,63603,"TRICHOCERCA CYLINDRICA",147.00
"LR",2000,2000-07-05,2,63612,"TRICHOCERCA MULTICRINIS",37.90
"LR",2000,2000-07-17,2,10000,"COPEPOD NAUPLII",0.80
"LR",2000,2000-07-17,2,51801,"HOLOPEDIUM GIBBERUM",6.80
"LR",2000,2000-07-17,2,60202,"ASCOMORPHA OVALIS",0.80
"LR",2000,2000-07-17,2,60300,"ASPLANCHNA",0.80
"LR",2000,2000-07-17,2,60900,"CONOCHILUS",5.30
"LR",2000,2000-07-17,2,61701,"KELLICOTTIA BOSTONIENSIS",3.80
"LR",2000,2000-05-25,2,60202,"ASCOMORPHA OVALIS",3.00
"LR",2000,2000-05-25,2,60800,"CONOCHILOIDES",4.60
"LR",2000,2000-05-25,2,60900,"CONOCHILUS",56.10
"LR",2000,2000-05-25,2,61502,"GASTROPUS STYLIFER",24.20
"LR",2000,2000-05-25,2,61701,"KELLICOTTIA BOSTONIENSIS",98.50
"LR",2000,2000-05-25,2,61801,"KERATELLA COCHLEARIS",1006.10
"LR",2000,2000-05-25,2,61803,"KERATELLA CRASSA",34.90
"LR",2000,2000-05-25,2,61805,"KERATELLA HIEMALIS",6.10
"LR",2000,2000-05-25,2,61808,"KERATELLA TAUROCEPHALA",68.20
"LR",2000,2000-05-25,2,61900,"LECANE",1.50
"LR",2000,2000-05-25,2,63004,"POLYARTHRA REMATA",474.20
"LR",2000,2000-05-25,2,63005,"POLYARTHRA VULGARIS",174.20
"LR",2000,2000-05-25,2,63602,"TRICHOCERCA BIROSTRIS",1.50
"LR",2000,2000-05-25,2,63603,"TRICHOCERCA CYLINDRICA",12.10
"LR",2000,2000-06-05,2,10000,"COPEPOD NAUPLII",16.70
"LR",2000,2000-06-05,2,20302,"DIACYCLOPS THOMASI",2.40
"LR",2000,2000-06-05,2,30402,"LEPTODIAPTOMUS MINUTUS",1.60
"LR",2000,2000-06-05,2,51130,"DAPHNIA PULICARIA",0.80
"LR",2000,2000-06-05,2,51801,"HOLOPEDIUM GIBBERUM",7.60
"LR",2000,2000-06-05,2,60202,"ASCOMORPHA OVALIS",16.70
"LR",2000,2000-06-05,2,61501,"GASTROPUS HYPTOPUS",1.50
"LR",2000,2000-06-05,2,61502,"GASTROPUS STYLIFER",13.60
"LR",2000,2000-06-05,2,61701,"KELLICOTTIA BOSTONIENSIS",1.50
"LR",2000,2000-06-05,2,61702,"KELLICOTTIA LONGISPINA",1.50
"LR",2000,2000-06-05,2,61801,"KERATELLA COCHLEARIS",248.50
"LR",2000,2000-06-05,2,61803,"KERATELLA CRASSA",36.40
"LR",2000,2000-06-05,2,61808,"KERATELLA TAUROCEPHALA",13.60
"LR",2000,2000-06-05,2,63004,"POLYARTHRA REMATA",325.80
"LR",2000,2000-06-05,2,63005,"POLYARTHRA VULGARIS",75.80
"LR",2000,2000-06-05,2,63602,"TRICHOCERCA BIROSTRIS",3.00
"LR",2000,2000-06-05,2,63603,"TRICHOCERCA CYLINDRICA",71.20
"LR",2000,2000-06-05,2,63612,"TRICHOCERCA MULTICRINIS",1.50
"LR",2000,2000-04-26,2,63603,"TRICHOCERCA CYLINDRICA",0.80
"LR",2000,2000-05-09,2,10000,"COPEPOD NAUPLII",93.90
"LR",2000,2000-05-09,2,20302,"DIACYCLOPS THOMASI",53.10
"LR",2000,2000-05-09,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5.30
"LR",2000,2000-05-09,2,30402,"LEPTODIAPTOMUS MINUTUS",2.30
"LR",2000,2000-05-09,2,50700,"BOSMINIDAE",9.10
"LR",2000,2000-05-09,2,51102,"DAPHNIA DUBIA",0.80
"LR",2000,2000-05-09,2,51105,"DAPHNIA PARVULA",6.10
"LR",2000,2000-05-09,2,51801,"HOLOPEDIUM GIBBERUM",3.80
"LR",2000,2000-05-09,2,60202,"ASCOMORPHA OVALIS",1.50
"LR",2000,2000-05-09,2,60800,"CONOCHILOIDES",7.60
"LR",2000,2000-05-09,2,60900,"CONOCHILUS",28.80
"LR",2000,2000-05-09,2,61501,"GASTROPUS HYPTOPUS",3.00
"LR",2000,2000-05-09,2,61502,"GASTROPUS STYLIFER",4.60
"LR",2000,2000-05-09,2,61701,"KELLICOTTIA BOSTONIENSIS",13.60
"LR",2000,2000-05-09,2,61801,"KERATELLA COCHLEARIS",559.10
"LR",2000,2000-05-09,2,61803,"KERATELLA CRASSA",15.20
"LR",2000,2000-05-09,2,61805,"KERATELLA HIEMALIS",25.80
"LR",2000,2000-05-09,2,61808,"KERATELLA TAUROCEPHALA",25.80
"LR",2000,2000-05-09,2,63001,"POLYARTHRA DOLICHOPTERA",3.00
"LR",2000,2000-05-09,2,63004,"POLYARTHRA REMATA",30.30
"LR",2000,2000-05-09,2,63005,"POLYARTHRA VULGARIS",6.10
"LR",2000,2000-05-25,2,10000,"COPEPOD NAUPLII",53.00
"LR",2000,2000-05-25,2,20302,"DIACYCLOPS THOMASI",1.60
"LR",2000,2000-05-25,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.80
"LR",2000,2000-05-25,2,30402,"LEPTODIAPTOMUS MINUTUS",0.80
"LR",2000,2000-05-25,2,50700,"BOSMINIDAE",1.50
"LR",2000,2000-05-25,2,51102,"DAPHNIA DUBIA",0.80
"LR",2000,2000-05-25,2,51105,"DAPHNIA PARVULA",4.60
"LR",2000,2000-05-25,2,51130,"DAPHNIA PULICARIA",0.80
"LR",2000,2000-05-25,2,51801,"HOLOPEDIUM GIBBERUM",6.10
"LR",2000,2000-05-25,2,60201,"ASCOMORPHA ECAUDIS",9.10
"LR",2000,2000-03-31,2,20302,"DIACYCLOPS THOMASI",26.60
"LR",2000,2000-03-31,2,30402,"LEPTODIAPTOMUS MINUTUS",0.80
"LR",2000,2000-03-31,2,60800,"CONOCHILOIDES",1.50
"LR",2000,2000-03-31,2,60900,"CONOCHILUS",3.80
"LR",2000,2000-03-31,2,61701,"KELLICOTTIA BOSTONIENSIS",0.80
"LR",2000,2000-03-31,2,61801,"KERATELLA COCHLEARIS",43.90
"LR",2000,2000-03-31,2,61803,"KERATELLA CRASSA",4.60
"LR",2000,2000-03-31,2,61808,"KERATELLA TAUROCEPHALA",3.00
"LR",2000,2000-03-31,2,63001,"POLYARTHRA DOLICHOPTERA",6.10
"LR",2000,2000-03-31,2,63004,"POLYARTHRA REMATA",0.80
"LR",2000,2000-03-31,2,63400,"SYNCHAETA",3.00
"LR",2000,2000-04-26,2,10000,"COPEPOD NAUPLII",68.90
"LR",2000,2000-04-26,2,20302,"DIACYCLOPS THOMASI",49.40
"LR",2000,2000-04-26,2,20601,"MESOCYCLOPS EDAX",0.80
"LR",2000,2000-04-26,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.30
"LR",2000,2000-04-26,2,30402,"LEPTODIAPTOMUS MINUTUS",0.80
"LR",2000,2000-04-26,2,50700,"BOSMINIDAE",0.80
"LR",2000,2000-04-26,2,60201,"ASCOMORPHA ECAUDIS",0.80
"LR",2000,2000-04-26,2,60600,"COLLOTHECA",0.80
"LR",2000,2000-04-26,2,60800,"CONOCHILOIDES",6.10
"LR",2000,2000-04-26,2,60900,"CONOCHILUS",15.90
"LR",2000,2000-04-26,2,61501,"GASTROPUS HYPTOPUS",0.80
"LR",2000,2000-04-26,2,61701,"KELLICOTTIA BOSTONIENSIS",6.10
"LR",2000,2000-04-26,2,61702,"KELLICOTTIA LONGISPINA",0.80
"LR",2000,2000-04-26,2,61801,"KERATELLA COCHLEARIS",47.70
"LR",2000,2000-04-26,2,61803,"KERATELLA CRASSA",9.10
"LR",2000,2000-04-26,2,61805,"KERATELLA HIEMALIS",46.20
"LR",2000,2000-04-26,2,61808,"KERATELLA TAUROCEPHALA",5.30
"LR",2000,2000-04-26,2,61900,"LECANE",0.80
"LR",2000,2000-04-26,2,63001,"POLYARTHRA DOLICHOPTERA",39.40
"LR",2000,2000-04-26,2,63004,"POLYARTHRA REMATA",1.50
"LR",2000,2000-04-26,2,63005,"POLYARTHRA VULGARIS",0.80
"LR",2000,2000-04-26,2,63400,"SYNCHAETA",1.50
"LR",2000,2000-01-31,2,30402,"LEPTODIAPTOMUS MINUTUS",3.10
"LR",2000,2000-01-31,2,50700,"BOSMINIDAE",3.80
"LR",2000,2000-01-31,2,60800,"CONOCHILOIDES",4.60
"LR",2000,2000-01-31,2,60900,"CONOCHILUS",1.50
"LR",2000,2000-01-31,2,61501,"GASTROPUS HYPTOPUS",1.50
"LR",2000,2000-01-31,2,61502,"GASTROPUS STYLIFER",15.20
"LR",2000,2000-01-31,2,61701,"KELLICOTTIA BOSTONIENSIS",12.10
"LR",2000,2000-01-31,2,61801,"KERATELLA COCHLEARIS",707.60
"LR",2000,2000-01-31,2,61803,"KERATELLA CRASSA",515.20
"LR",2000,2000-01-31,2,61805,"KERATELLA HIEMALIS",7.60
"LR",2000,2000-01-31,2,61808,"KERATELLA TAUROCEPHALA",12.10
"LR",2000,2000-01-31,2,63001,"POLYARTHRA DOLICHOPTERA",4.60
"LR",2000,2000-01-31,2,63004,"POLYARTHRA REMATA",28.80
"LR",2000,2000-01-31,2,63005,"POLYARTHRA VULGARIS",9.10
"LR",2000,2000-01-31,2,63602,"TRICHOCERCA BIROSTRIS",1.50
"LR",2000,2000-03-02,2,10000,"COPEPOD NAUPLII",67.40
"LR",2000,2000-03-02,2,20302,"DIACYCLOPS THOMASI",16.80
"LR",2000,2000-03-02,2,50700,"BOSMINIDAE",2.30
"LR",2000,2000-03-02,2,60800,"CONOCHILOIDES",0.80
"LR",2000,2000-03-02,2,60900,"CONOCHILUS",3.00
"LR",2000,2000-03-02,2,61501,"GASTROPUS HYPTOPUS",1.50
"LR",2000,2000-03-02,2,61502,"GASTROPUS STYLIFER",0.80
"LR",2000,2000-03-02,2,61701,"KELLICOTTIA BOSTONIENSIS",12.10
"LR",2000,2000-03-02,2,61801,"KERATELLA COCHLEARIS",55.30
"LR",2000,2000-03-02,2,61803,"KERATELLA CRASSA",16.70
"LR",2000,2000-03-02,2,61805,"KERATELLA HIEMALIS",2.30
"LR",2000,2000-03-02,2,61808,"KERATELLA TAUROCEPHALA",5.30
"LR",2000,2000-03-02,2,63001,"POLYARTHRA DOLICHOPTERA",0.80
"LR",2000,2000-03-02,2,63004,"POLYARTHRA REMATA",5.30
"LR",2000,2000-03-02,2,63005,"POLYARTHRA VULGARIS",2.30
"LR",2000,2000-03-02,2,63602,"TRICHOCERCA BIROSTRIS",0.80
"LR",2000,2000-03-31,2,10000,"COPEPOD NAUPLII",47.70
"LR",1999,1999-10-11,2,51105,"DAPHNIA PARVULA",6.10
"LR",1999,1999-10-11,2,60201,"ASCOMORPHA ECAUDIS",0.80
"LR",1999,1999-10-11,2,60202,"ASCOMORPHA OVALIS",0.80
"LR",1999,1999-10-11,2,60600,"COLLOTHECA",9.80
"LR",1999,1999-10-11,2,61502,"GASTROPUS STYLIFER",11.40
"LR",1999,1999-10-11,2,61701,"KELLICOTTIA BOSTONIENSIS",5.30
"LR",1999,1999-10-11,2,61801,"KERATELLA COCHLEARIS",128.00
"LR",1999,1999-10-11,2,61803,"KERATELLA CRASSA",81.10
"LR",1999,1999-10-11,2,61808,"KERATELLA TAUROCEPHALA",2.30
"LR",1999,1999-10-11,2,63004,"POLYARTHRA REMATA",54.50
"LR",1999,1999-10-11,2,63005,"POLYARTHRA VULGARIS",1.50
"LR",1999,1999-10-11,2,63602,"TRICHOCERCA BIROSTRIS",8.30
"LR",1999,1999-10-11,2,63603,"TRICHOCERCA CYLINDRICA",9.10
"LR",1999,1999-10-25,2,10000,"COPEPOD NAUPLII",18.20
"LR",1999,1999-10-25,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.10
"LR",1999,1999-10-25,2,50700,"BOSMINIDAE",0.80
"LR",1999,1999-10-25,2,51105,"DAPHNIA PARVULA",2.30
"LR",1999,1999-10-25,2,60600,"COLLOTHECA",1.50
"LR",1999,1999-10-25,2,60900,"CONOCHILUS",3.00
"LR",1999,1999-10-25,2,61502,"GASTROPUS STYLIFER",81.80
"LR",1999,1999-10-25,2,61701,"KELLICOTTIA BOSTONIENSIS",34.80
"LR",1999,1999-10-25,2,61801,"KERATELLA COCHLEARIS",340.90
"LR",1999,1999-10-25,2,61803,"KERATELLA CRASSA",145.50
"LR",1999,1999-10-25,2,61808,"KERATELLA TAUROCEPHALA",7.60
"LR",1999,1999-10-25,2,63004,"POLYARTHRA REMATA",134.80
"LR",1999,1999-10-25,2,63005,"POLYARTHRA VULGARIS",1.50
"LR",1999,1999-10-25,2,63602,"TRICHOCERCA BIROSTRIS",25.80
"LR",1999,1999-10-25,2,63603,"TRICHOCERCA CYLINDRICA",48.50
"LR",1999,1999-10-25,2,63612,"TRICHOCERCA MULTICRINIS",1.50
"LR",2000,2000-01-31,2,10000,"COPEPOD NAUPLII",45.50
"LR",2000,2000-01-31,2,20302,"DIACYCLOPS THOMASI",40.20
"LR",2000,2000-01-31,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5.30
"LR",1999,1999-09-13,2,60600,"COLLOTHECA",6.10
"LR",1999,1999-09-13,2,61502,"GASTROPUS STYLIFER",21.20
"LR",1999,1999-09-13,2,61701,"KELLICOTTIA BOSTONIENSIS",13.60
"LR",1999,1999-09-13,2,61801,"KERATELLA COCHLEARIS",107.60
"LR",1999,1999-09-13,2,61803,"KERATELLA CRASSA",183.30
"LR",1999,1999-09-13,2,63004,"POLYARTHRA REMATA",27.30
"LR",1999,1999-09-13,2,63603,"TRICHOCERCA CYLINDRICA",39.40
"LR",1999,1999-09-27,2,10000,"COPEPOD NAUPLII",2.30
"LR",1999,1999-09-27,2,20601,"MESOCYCLOPS EDAX",0.80
"LR",1999,1999-09-27,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.30
"LR",1999,1999-09-27,2,50700,"BOSMINIDAE",1.50
"LR",1999,1999-09-27,2,51105,"DAPHNIA PARVULA",3.10
"LR",1999,1999-09-27,2,51801,"HOLOPEDIUM GIBBERUM",0.80
"LR",1999,1999-09-27,2,60201,"ASCOMORPHA ECAUDIS",3.00
"LR",1999,1999-09-27,2,60202,"ASCOMORPHA OVALIS",3.00
"LR",1999,1999-09-27,2,60600,"COLLOTHECA",2.30
"LR",1999,1999-09-27,2,61502,"GASTROPUS STYLIFER",12.90
"LR",1999,1999-09-27,2,61701,"KELLICOTTIA BOSTONIENSIS",5.30
"LR",1999,1999-09-27,2,61801,"KERATELLA COCHLEARIS",22.00
"LR",1999,1999-09-27,2,61803,"KERATELLA CRASSA",23.50
"LR",1999,1999-09-27,2,61808,"KERATELLA TAUROCEPHALA",1.50
"LR",1999,1999-09-27,2,61904,"LECANE INERMIS",0.80
"LR",1999,1999-09-27,2,63004,"POLYARTHRA REMATA",34.10
"LR",1999,1999-09-27,2,63005,"POLYARTHRA VULGARIS",1.50
"LR",1999,1999-09-27,2,63602,"TRICHOCERCA BIROSTRIS",3.80
"LR",1999,1999-09-27,2,63603,"TRICHOCERCA CYLINDRICA",15.90
"LR",1999,1999-09-27,2,88888,"UNKNOWN ROTIFER",0.80
"LR",1999,1999-10-11,2,10000,"COPEPOD NAUPLII",3.00
"LR",1999,1999-10-11,2,20302,"DIACYCLOPS THOMASI",3.10
"LR",1999,1999-10-11,2,20601,"MESOCYCLOPS EDAX",0.80
"LR",1999,1999-10-11,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.80
"LR",1999,1999-10-11,2,50700,"BOSMINIDAE",2.30
"LR",1999,1999-08-13,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",11.30
"LR",1999,1999-08-13,2,50700,"BOSMINIDAE",0.80
"LR",1999,1999-08-13,2,51202,"DIAPHANOSOMA BIRGEI",6.10
"LR",1999,1999-08-13,2,60500,"CEPHALODELLA",0.80
"LR",1999,1999-08-13,2,60600,"COLLOTHECA",15.90
"LR",1999,1999-08-13,2,61502,"GASTROPUS STYLIFER",5.30
"LR",1999,1999-08-13,2,61701,"KELLICOTTIA BOSTONIENSIS",3.80
"LR",1999,1999-08-13,2,61801,"KERATELLA COCHLEARIS",22.70
"LR",1999,1999-08-13,2,61803,"KERATELLA CRASSA",72.70
"LR",1999,1999-08-13,2,63602,"TRICHOCERCA BIROSTRIS",1.50
"LR",1999,1999-08-13,2,63603,"TRICHOCERCA CYLINDRICA",0.80
"LR",1999,1999-08-30,2,10000,"COPEPOD NAUPLII",77.30
"LR",1999,1999-08-30,2,20601,"MESOCYCLOPS EDAX",9.10
"LR",1999,1999-08-30,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.50
"LR",1999,1999-08-30,2,50700,"BOSMINIDAE",3.80
"LR",1999,1999-08-30,2,51202,"DIAPHANOSOMA BIRGEI",6.80
"LR",1999,1999-08-30,2,60202,"ASCOMORPHA OVALIS",86.40
"LR",1999,1999-08-30,2,60600,"COLLOTHECA",12.10
"LR",1999,1999-08-30,2,61502,"GASTROPUS STYLIFER",65.20
"LR",1999,1999-08-30,2,61701,"KELLICOTTIA BOSTONIENSIS",3.00
"LR",1999,1999-08-30,2,61801,"KERATELLA COCHLEARIS",221.20
"LR",1999,1999-08-30,2,61803,"KERATELLA CRASSA",389.40
"LR",1999,1999-08-30,2,61808,"KERATELLA TAUROCEPHALA",3.00
"LR",1999,1999-08-30,2,63004,"POLYARTHRA REMATA",47.00
"LR",1999,1999-08-30,2,63005,"POLYARTHRA VULGARIS",3.00
"LR",1999,1999-08-30,2,63602,"TRICHOCERCA BIROSTRIS",1.50
"LR",1999,1999-08-30,2,63603,"TRICHOCERCA CYLINDRICA",40.90
"LR",1999,1999-09-13,2,10000,"COPEPOD NAUPLII",7.60
"LR",1999,1999-09-13,2,20601,"MESOCYCLOPS EDAX",8.50
"LR",1999,1999-09-13,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",9.90
"LR",1999,1999-09-13,2,51202,"DIAPHANOSOMA BIRGEI",3.00
"LR",1999,1999-09-13,2,60202,"ASCOMORPHA OVALIS",10.60
"LR",1999,1999-07-19,2,10000,"COPEPOD NAUPLII",16.70
"LR",1999,1999-07-19,2,20601,"MESOCYCLOPS EDAX",3.10
"LR",1999,1999-07-19,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.50
"LR",1999,1999-07-19,2,50000,"CLADOCERAN",0.80
"LR",1999,1999-07-19,2,51801,"HOLOPEDIUM GIBBERUM",0.80
"LR",1999,1999-07-19,2,60202,"ASCOMORPHA OVALIS",48.50
"LR",1999,1999-07-19,2,60600,"COLLOTHECA",3.00
"LR",1999,1999-07-19,2,61701,"KELLICOTTIA BOSTONIENSIS",1.50
"LR",1999,1999-07-19,2,61801,"KERATELLA COCHLEARIS",26.50
"LR",1999,1999-07-19,2,61803,"KERATELLA CRASSA",20.50
"LR",1999,1999-07-19,2,63004,"POLYARTHRA REMATA",14.40
"LR",1999,1999-07-19,2,63602,"TRICHOCERCA BIROSTRIS",0.80
"LR",1999,1999-07-19,2,63603,"TRICHOCERCA CYLINDRICA",4.50
"LR",1999,1999-07-19,2,63612,"TRICHOCERCA MULTICRINIS",4.50
"LR",1999,1999-08-02,2,10000,"COPEPOD NAUPLII",54.50
"LR",1999,1999-08-02,2,20601,"MESOCYCLOPS EDAX",3.90
"LR",1999,1999-08-02,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.90
"LR",1999,1999-08-02,2,51202,"DIAPHANOSOMA BIRGEI",6.10
"LR",1999,1999-08-02,2,51801,"HOLOPEDIUM GIBBERUM",0.80
"LR",1999,1999-08-02,2,60600,"COLLOTHECA",3.80
"LR",1999,1999-08-02,2,60900,"CONOCHILUS",1.50
"LR",1999,1999-08-02,2,61502,"GASTROPUS STYLIFER",3.00
"LR",1999,1999-08-02,2,61701,"KELLICOTTIA BOSTONIENSIS",2.30
"LR",1999,1999-08-02,2,61801,"KERATELLA COCHLEARIS",9.80
"LR",1999,1999-08-02,2,61803,"KERATELLA CRASSA",18.20
"LR",1999,1999-08-02,2,63004,"POLYARTHRA REMATA",14.40
"LR",1999,1999-08-02,2,63005,"POLYARTHRA VULGARIS",0.80
"LR",1999,1999-08-02,2,63603,"TRICHOCERCA CYLINDRICA",0.80
"LR",1999,1999-08-02,2,63612,"TRICHOCERCA MULTICRINIS",0.80
"LR",1999,1999-08-02,2,88888,"UNKNOWN ROTIFER",0.80
"LR",1999,1999-08-13,2,10000,"COPEPOD NAUPLII",192.40
"LR",1999,1999-08-13,2,20601,"MESOCYCLOPS EDAX",3.80
"LR",1999,1999-06-21,2,60300,"ASPLANCHNA",6.10
"LR",1999,1999-06-21,2,60600,"COLLOTHECA",1.50
"LR",1999,1999-06-21,2,60900,"CONOCHILUS",28.80
"LR",1999,1999-06-21,2,61502,"GASTROPUS STYLIFER",24.20
"LR",1999,1999-06-21,2,61701,"KELLICOTTIA BOSTONIENSIS",19.70
"LR",1999,1999-06-21,2,61801,"KERATELLA COCHLEARIS",190.90
"LR",1999,1999-06-21,2,61803,"KERATELLA CRASSA",124.20
"LR",1999,1999-06-21,2,61808,"KERATELLA TAUROCEPHALA",3.00
"LR",1999,1999-06-21,2,63004,"POLYARTHRA REMATA",18.20
"LR",1999,1999-06-21,2,63005,"POLYARTHRA VULGARIS",1.50
"LR",1999,1999-06-21,2,63602,"TRICHOCERCA BIROSTRIS",4.50
"LR",1999,1999-06-21,2,63603,"TRICHOCERCA CYLINDRICA",47.00
"LR",1999,1999-06-21,2,63612,"TRICHOCERCA MULTICRINIS",15.20
"LR",1999,1999-06-21,2,88888,"UNKNOWN ROTIFER",1.50
"LR",1999,1999-07-07,2,10000,"COPEPOD NAUPLII",26.50
"LR",1999,1999-07-07,2,20601,"MESOCYCLOPS EDAX",0.80
"LR",1999,1999-07-07,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.40
"LR",1999,1999-07-07,2,50000,"CLADOCERAN",0.80
"LR",1999,1999-07-07,2,50700,"BOSMINIDAE",2.30
"LR",1999,1999-07-07,2,51105,"DAPHNIA PARVULA",1.50
"LR",1999,1999-07-07,2,51801,"HOLOPEDIUM GIBBERUM",4.50
"LR",1999,1999-07-07,2,60202,"ASCOMORPHA OVALIS",62.90
"LR",1999,1999-07-07,2,60300,"ASPLANCHNA",3.80
"LR",1999,1999-07-07,2,60600,"COLLOTHECA",3.80
"LR",1999,1999-07-07,2,60900,"CONOCHILUS",8.30
"LR",1999,1999-07-07,2,61502,"GASTROPUS STYLIFER",2.30
"LR",1999,1999-07-07,2,61701,"KELLICOTTIA BOSTONIENSIS",3.00
"LR",1999,1999-07-07,2,61801,"KERATELLA COCHLEARIS",38.60
"LR",1999,1999-07-07,2,61803,"KERATELLA CRASSA",104.50
"LR",1999,1999-07-07,2,63004,"POLYARTHRA REMATA",47.00
"LR",1999,1999-07-07,2,63603,"TRICHOCERCA CYLINDRICA",31.10
"LR",1999,1999-07-07,2,63612,"TRICHOCERCA MULTICRINIS",4.50
"LR",1999,1999-05-24,2,63603,"TRICHOCERCA CYLINDRICA",3.00
"LR",1999,1999-05-24,2,63612,"TRICHOCERCA MULTICRINIS",3.00
"LR",1999,1999-06-07,2,10000,"COPEPOD NAUPLII",127.30
"LR",1999,1999-06-07,2,20000,"CYCLOPOID",3.80
"LR",1999,1999-06-07,2,20601,"MESOCYCLOPS EDAX",16.70
"LR",1999,1999-06-07,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",62.80
"LR",1999,1999-06-07,2,30402,"LEPTODIAPTOMUS MINUTUS",1.50
"LR",1999,1999-06-07,2,50700,"BOSMINIDAE",20.50
"LR",1999,1999-06-07,2,51105,"DAPHNIA PARVULA",2.30
"LR",1999,1999-06-07,2,60202,"ASCOMORPHA OVALIS",6.10
"LR",1999,1999-06-07,2,60300,"ASPLANCHNA",50.00
"LR",1999,1999-06-07,2,60600,"COLLOTHECA",1.50
"LR",1999,1999-06-07,2,60900,"CONOCHILUS",7.60
"LR",1999,1999-06-07,2,61502,"GASTROPUS STYLIFER",42.40
"LR",1999,1999-06-07,2,61701,"KELLICOTTIA BOSTONIENSIS",1.50
"LR",1999,1999-06-07,2,61801,"KERATELLA COCHLEARIS",310.60
"LR",1999,1999-06-07,2,61803,"KERATELLA CRASSA",203.00
"LR",1999,1999-06-07,2,61808,"KERATELLA TAUROCEPHALA",31.80
"LR",1999,1999-06-07,2,63004,"POLYARTHRA REMATA",66.70
"LR",1999,1999-06-07,2,63005,"POLYARTHRA VULGARIS",33.30
"LR",1999,1999-06-07,2,63603,"TRICHOCERCA CYLINDRICA",31.80
"LR",1999,1999-06-07,2,63612,"TRICHOCERCA MULTICRINIS",16.70
"LR",1999,1999-06-21,2,10000,"COPEPOD NAUPLII",69.70
"LR",1999,1999-06-21,2,20000,"CYCLOPOID",1.60
"LR",1999,1999-06-21,2,20601,"MESOCYCLOPS EDAX",0.80
"LR",1999,1999-06-21,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",37.90
"LR",1999,1999-06-21,2,30402,"LEPTODIAPTOMUS MINUTUS",0.80
"LR",1999,1999-06-21,2,50700,"BOSMINIDAE",2.30
"LR",1999,1999-06-21,2,51105,"DAPHNIA PARVULA",6.80
"LR",1999,1999-06-21,2,51202,"DIAPHANOSOMA BIRGEI",1.50
"LR",1999,1999-06-21,2,51801,"HOLOPEDIUM GIBBERUM",0.80
"LR",1999,1999-06-21,2,60202,"ASCOMORPHA OVALIS",4.50
"LR",1999,1999-05-11,2,20302,"DIACYCLOPS THOMASI",4.60
"LR",1999,1999-05-11,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",14.40
"LR",1999,1999-05-11,2,50700,"BOSMINIDAE",14.40
"LR",1999,1999-05-11,2,60300,"ASPLANCHNA",4.50
"LR",1999,1999-05-11,2,60900,"CONOCHILUS",1.50
"LR",1999,1999-05-11,2,61502,"GASTROPUS STYLIFER",33.30
"LR",1999,1999-05-11,2,61801,"KERATELLA COCHLEARIS",151.50
"LR",1999,1999-05-11,2,61803,"KERATELLA CRASSA",24.20
"LR",1999,1999-05-11,2,61805,"KERATELLA HIEMALIS",7.60
"LR",1999,1999-05-11,2,61808,"KERATELLA TAUROCEPHALA",9.10
"LR",1999,1999-05-11,2,63004,"POLYARTHRA REMATA",40.90
"LR",1999,1999-05-11,2,63005,"POLYARTHRA VULGARIS",1.50
"LR",1999,1999-05-11,2,63602,"TRICHOCERCA BIROSTRIS",1.50
"LR",1999,1999-05-11,2,88888,"UNKNOWN ROTIFER",1.50
"LR",1999,1999-05-24,2,10000,"COPEPOD NAUPLII",163.60
"LR",1999,1999-05-24,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",23.50
"LR",1999,1999-05-24,2,30402,"LEPTODIAPTOMUS MINUTUS",0.80
"LR",1999,1999-05-24,2,50700,"BOSMINIDAE",12.90
"LR",1999,1999-05-24,2,60202,"ASCOMORPHA OVALIS",3.00
"LR",1999,1999-05-24,2,60300,"ASPLANCHNA",1.50
"LR",1999,1999-05-24,2,60800,"CONOCHILOIDES",1.50
"LR",1999,1999-05-24,2,60900,"CONOCHILUS",21.20
"LR",1999,1999-05-24,2,61502,"GASTROPUS STYLIFER",24.20
