year,block,treatment,species,value,dataset_id,site,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
2003,B3,ExFeBu,Typhlocyba sp.,21,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Nesosteles neglectus,5,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Macrosteles fascifrons,2,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Scleroraccus osborni,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Endria inimica,7,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Aphalara sp.,17,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Chrysopa sp.,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Chauliognathus pennsylvanicus,4,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Mordellistena sp.,3,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Diabrotica barberi,3,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Rhinoncus pyrrhopus,7,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Tetrastichus sp.,120,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Monomorium minimum,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Prenolepis imparis,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Crambus sp.,2,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Euaresta bella,3,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Anthomyza sp.,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Chamaemyia sp.,67,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Oscinella sp.,4,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Thaumatomyia glabra,6,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Diplotoxa versicolor,2,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B3,ExFeBu,Metaphidippus sp.,2,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Spharagemon collare,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Melanoplus femurrubrum,11,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Conocephalus saltans,3,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Conocephalus sp.,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Phlegyas abbreviatus,1,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Delphacodes sp.,120,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2003,B4,Bu,Philaenus(Philaenarcys) bilineatus,11,knops_2018a,Field.B,prairie management,T1,AI,3,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
